rtt,thput,total_time,total_data
0.003728,2263347639.484979,7944000,8437760
0.004080,1987764705.882353,7928000,8110080
0.004277,1934514846.855272,7928000,8273920
0.004039,2068789304.283238,7944000,8355840
0.003692,2307605633.802817,7968000,8519680
0.003841,2154105701.640198,7944000,8273920
0.003607,2316562240.088717,7964000,8355840
0.003692,2307605633.802817,7952000,8519680
0.003728,2263347639.484979,7932000,8437760
0.003692,2307605633.802817,7996000,8519680
0.003764,2219936238.044633,7956000,8355840
0.003262,2586683016.554261,7976000,8437760
0.003611,2336682359.457214,7960000,8437760
0.003692,2307605633.802817,7948000,8519680
0.003366,2458086749.851456,7952000,8273920
0.003490,2394223495.702006,7984000,8355840
0.003764,2219936238.044633,7944000,8355840
0.003807,2237898607.827686,7956000,8519680
0.003423,2488951212.386796,7968000,8519680
0.003058,2732452583.387835,7976000,8355840
0.004346,1960349746.893695,7936000,8519680
0.004307,1978100766.194567,7900000,8519680
0.004509,1853147039.254824,7928000,8355840
0.004155,2030748495.788207,7944000,8437760
0.004737,1781245514.038421,7940000,8437760
0.003615,2356757952.973721,7984000,8519680
0.003923,2171725720.112159,7976000,8519680
0.005192,1640924499.229584,7972000,8519680
0.004039,2048507056.202030,7964000,8273920
0.004541,1731847610.658445,7948000,7864320
0.004543,1857310147.479639,7956000,8437760
0.004645,1640163616.792250,7948000,7618560
0.004247,1871024252.413468,7960000,7946240
0.003846,2215205408.216329,8040000,8519680
0.003730,2284096514.745308,7976000,8519680
0.003882,2152457496.136013,7960000,8355840
0.004080,1987764705.882353,7980000,8110080
0.003959,2048517302.349078,7972000,8110080
0.003650,2311715068.493151,8000000,8437760
0.003920,2089795918.367347,7988000,8192000
