rtt,thput,total_time,total_data
0.007846,1085862860.056079,7944000,8519680
0.008269,1030315636.715443,7956000,8519680
0.012360,662783171.521036,7960000,8192000
0.008313,1005153374.233129,7940000,8355840
0.013021,591389294.217034,7936000,7700480
0.011587,685789246.569431,7940000,7946240
0.008384,1016183206.106870,7972000,8519680
0.014020,578465049.928673,7956000,8110080
0.010019,842175865.854876,7924000,8437760
0.011400,718596491.228070,7952000,8192000
0.007683,1076912664.323832,7920000,8273920
0.006431,1299306484.217073,7972000,8355840
0.012888,629273743.016760,7992000,8110080
0.005959,1347232757.174022,7948000,8028160
0.013555,543917373.662855,7920000,7372800
0.009896,802974939.369442,7928000,7946240
0.009333,895300546.448087,7992000,8355840
0.012121,669093309.132910,7968000,8110080
0.011568,722323651.452282,8000000,8355840
0.006376,1297666248.431619,7936000,8273920
0.014989,541068783.774768,7968000,8110080
0.009203,916848853.634684,7960000,8437760
0.005923,1438406213.067702,7956000,8519680
0.010693,750786495.838399,7956000,8028160
0.015218,468329609.672756,7964000,7127040
0.009696,836435643.564356,7948000,8110080
0.007029,1200421112.533789,7980000,8437760
0.013168,553681652.490887,7936000,7290880
0.014265,476646337.188924,7944000,6799360
0.005714,1404998249.912496,7972000,8028160
0.010758,662487451.199108,7932000,7127040
0.009673,829955546.366174,7968000,8028160
0.011067,762425228.155778,7972000,8437760
0.004800,1706666666.666667,7964000,8192000
0.014272,505112107.623318,7928000,7208960
0.013333,552973824.345609,7956000,7372800
0.013694,508485468.088214,7940000,6963200
0.013200,620606060.606061,7968000,8192000
0.012337,551135608.332658,7952000,6799360
0.007803,1070849673.202614,7932000,8355840
0.010478,719282305.783547,7948000,7536640
0.012543,672706688.989875,7964000,8437760
0.011683,708201660.532398,7932000,8273920
0.013505,564128841.169937,7964000,7618560
0.008000,1064960000.000000,7920000,8519680
0.008363,969757264.139663,7984000,8110080
0.014487,463687443.915234,7960000,6717440
0.005000,1703936000.000000,7936000,8519680
0.011615,733506672.406371,7932000,8519680
0.011846,719203106.533851,7940000,8519680
0.008615,988935577.481138,7920000,8519680
0.009592,879666388.657214,7900000,8437760
0.008576,993432835.820895,7940000,8519680
0.010800,682666666.666667,7948000,7372800
0.012294,633024239.466406,7948000,7782400
0.011480,713588850.174216,7960000,8192000
0.011826,637294097.750719,7964000,7536640
0.009414,861491395.793499,7996000,8110080
0.012792,646804252.657911,7996000,8273920
0.006601,1278254809.877291,7936000,8437760
0.007919,1024129309.256219,7928000,8110080
0.006269,1359017387.143085,7980000,8519680
0.013416,586189624.329159,7968000,7864320
0.011208,701670235.546039,7956000,7864320
0.012873,553642507.573992,7952000,7127040
0.011040,742028985.507246,7944000,8192000
0.011164,667746327.481189,7912000,7454720
0.010873,776028694.932401,7948000,8437760
0.012551,567846386.742092,7916000,7127040
0.007615,1118802363.755745,7960000,8519680
0.012842,606011524.684629,7940000,7782400
0.012390,542166263.115416,7940000,6717440
0.008800,930909090.909091,7948000,8192000
0.013541,580778376.781626,7952000,7864320
0.010891,759702506.656873,7988000,8273920
0.010666,737326082.880180,7940000,7864320
0.009978,779955902.986570,7936000,7782400
0.010585,766186112.423240,7964000,8110080
0.007051,1126966387.746419,7932000,7946240
0.005098,1639042761.867399,7952000,8355840
0.007232,1121415929.203540,7944000,8110080
0.005108,1619796397.807361,7972000,8273920
0.013493,503917586.896910,7928000,6799360
0.009584,863305509.181970,7976000,8273920
0.013278,598451574.032234,7948000,7946240
0.004862,1718601398.601399,7960000,8355840
0.009747,865677644.403406,7980000,8437760
0.012750,616809411.764706,7972000,7864320
0.005480,1494890510.948905,7976000,8192000
0.009400,871489361.702128,7932000,8192000
0.006930,1193927849.927850,7956000,8273920
0.008121,998655338.012560,7960000,8110080
0.012086,623584312.427602,7936000,7536640
0.008155,1034673206.621704,7980000,8437760
0.007019,1190460179.512751,7984000,8355840
0.010470,798074498.567335,7968000,8355840
0.012263,607903449.400636,7976000,7454720
0.008824,900525838.621940,7964000,7946240
0.011954,596205454.241258,7960000,7127040
0.007346,1159771304.111081,7984000,8519680
