rtt,thput,total_time,total_data
15.879999,20634.762005,23731999,327680
10.245411,135928.173111,24591999,1392640
13.428888,109805.070978,24627999,1474560
16.123999,71128.756582,24451999,1146880
14.547764,95728.800660,24687999,1392640
13.436999,73159.192763,25015999,983040
16.751383,63574.452330,24887999,1064960
14.883999,49535.074545,24771999,737280
19.524399,41957.757573,24803999,819200
11.717454,76904.078309,25227999,901120
12.596666,78039.697171,25155999,983040
13.791249,95039.977887,24935999,1310720
14.070181,64044.662965,25267999,901120
12.661777,116457.587272,25215999,1474560
18.790499,34877.200440,24923999,655360
13.199058,105510.559920,25467999,1392640
11.399799,143721.832288,25431999,1638400
12.574799,130292.341055,25339999,1638400
16.884856,67923.587859,25019999,1146880
11.815249,110934.606626,25263999,1310720
14.971999,71130.114289,25083999,1064960
11.791332,125054.573987,25719999,1474560
12.767999,102656.649644,25667999,1310720
16.555999,94013.052308,25475999,1556480
14.298726,126041.998427,25791999,1802240
16.214599,101044.743691,25539999,1638400
14.117919,145063.872374,25919999,2048000
14.287799,114671.266022,26011999,1638400
14.077646,98925.630038,25839999,1392640
15.676469,88836.331702,25775999,1392640
16.798249,78027.180095,25735999,1310720
16.031999,76646.711368,26087999,1228800
12.994666,75649.501111,25935999,983040
16.904940,82380.653229,25883999,1392640
13.851999,165590.540398,26411999,2293760
10.211691,104288.310330,26183999,1064960
14.437628,153199.680723,26331999,2211840
14.275999,86074.536710,26175999,1228800
17.256856,66459.382868,25987999,1146880
16.356630,95158.966120,25987999,1556480
16.278221,90584.837250,25987999,1474560
16.578362,108710.378022,26135999,1802240
18.814221,78374.757052,26075999,1474560
15.225777,145269.433540,26503999,2211840
15.910799,154461.130456,26471999,2457600
16.577279,123542.591037,26291999,2048000
19.904799,41155.904162,26207999,819200
23.121730,368470.698343,37335999,8519680
23.375922,364463.912910,37399999,8519680
23.603312,343599.237260,37463999,8110080
24.107021,305836.212612,37427999,7372800
24.072366,333501.077543,37399999,8028160
24.024453,330756.333974,37347999,7946240
24.494747,331094.662868,37387999,8110080
24.830322,306824.857124,37415999,7618560
23.910274,349466.509669,37515999,8355840
16.418073,134719.829788,37419999,2211840
15.497799,105718.237796,37427999,1638400
24.303793,326954.726779,37419999,7946240
25.604975,262349.016158,37315999,6717440
24.258143,327570.004019,37575999,7946240
24.424543,345462.349081,37683999,8437760
14.668666,67016.319003,37463999,983040
17.547076,60691.593289,37459999,1064960
26.160423,266173.066085,37467999,6963200
16.370332,120100.191004,37427999,1966080
25.432275,280236.038656,37395999,7127040
24.778886,320685.925913,37395999,7946240
24.743293,337701.210587,37719999,8355840
16.270888,90625.662226,37435999,1474560
24.902274,335545.259843,37631999,8355840
14.654666,83850.426888,37419999,1228800
25.365845,293888.100318,37419999,7454720
25.181176,331828.823245,37535999,8355840
15.971749,82064.900970,37415999,1310720
26.089555,282595.851098,37431999,7372800
25.332444,320145.975651,37427999,8110080
26.228577,281097.979505,37431999,7372800
25.500808,301970.039538,37427999,7700480
26.415384,282211.305351,37431999,7454720
3.969599,309552.677739,19627999,1228800
9.539332,103051.240904,21035999,983040
7.359999,211478.289603,24051999,1556480
12.508768,170274.162891,24507999,2129920
20.992799,19511.452475,23483999,409600
12.767999,147568.933863,24635999,1884160
11.466285,100021.933870,24635999,1146880
13.199691,80680.676540,24623999,1064960
15.898315,97902.199070,24627999,1556480
11.192159,182985.248869,24995999,2048000
18.085865,67942.561774,24887999,1228800
15.304159,133819.832896,24887999,2048000
16.956799,48311.004925,24843999,819200
13.319528,104556.257549,24795999,1392640
14.447171,164439.114066,25259999,2375680
14.495359,141286.600766,25263999,2048000
15.765271,114317.096103,25167999,1802240
18.380532,200560.027316,33247999,3686400
19.929651,189081.083256,33247999,3768320
19.839165,198201.890049,33247999,3932160
19.217885,225922.883814,33251999,4341760
19.437097,214945.678359,33251999,4177920
18.655039,219565.341032,33255999,4096000
20.327199,201503.414219,33259999,4096000
20.831180,173032.924683,33263999,3604480
18.452864,164258.512933,33199999,3031040
19.258633,174400.747966,33199999,3358720
20.264260,185958.924728,33203999,3768320
19.157119,213810.855380,33199999,4096000
20.436951,168353.880185,33195999,3440640
20.042744,208450.499592,33199999,4177920
20.059908,179685.769247,33203999,3604480
21.063817,171121.881661,33199999,3604480
20.683919,198028.236332,33199999,4096000
20.737673,169862.838516,33199999,3522560
19.655306,216727.228770,33187999,4259840
20.798630,149671.396626,33183999,3112960
19.371255,181844.697207,33183999,3522560
20.853421,176776.750443,33179999,3686400
20.782570,165554.115781,33191999,3440640
20.232488,198397.745250,33179999,4014080
20.738908,173802.786531,33135999,3604480
20.396582,192785.242155,33127999,3932160
22.624389,148455.721832,33127999,3358720
22.557776,130736.292443,33091999,2949120
21.001578,148225.052422,33127999,3112960
20.365635,176988.343354,33119999,3604480
20.708088,178017.400737,33123999,3686400
20.438199,160327.238227,33103999,3276800
20.880325,192242.218452,33079999,4014080
21.164354,174179.660764,33095999,3686400
21.015218,159823.229052,33063999,3358720
23.150970,123847.942440,33071999,2867200
18.825060,213230.661682,33579999,4014080
18.652829,232766.836602,33575999,4341760
18.734807,205512.658871,33579999,3850240
23.751422,358701.891617,38167999,8519680
24.935318,308818.199150,38143999,7700480
23.964383,355514.264648,38211999,8519680
20.742499,189570.215238,38151999,3932160
25.233762,301919.309535,38035999,7618560
24.246691,351374.956690,38295999,8519680
24.521450,340756.358209,38151999,8355840
25.848733,310582.340728,38287999,8028160
25.145199,325787.837273,38151999,8192000
26.341105,292337.014715,38147999,7700480
10.961249,119577.613828,38091999,1310720
25.095048,329703.294451,38215999,8273920
25.407079,322429.823594,38075999,8192000
25.013679,327500.804660,38219999,8192000
26.737390,281876.428477,38047999,7536640
25.571763,326760.419295,37999999,8355840
25.183614,338302.516867,38195999,8519680
26.056276,317540.388350,38075999,8273920
25.239727,334304.725245,38283999,8437760
26.099612,291903.189978,38095999,7618560
22.165808,155222.854948,38031999,3440640
25.614509,326215.115035,38131999,8355840
25.888037,329097.181065,38059999,8519680
27.858307,305821.886448,37355999,8519680
