rtt,thput,total_time,total_data
0.003307,2576256425.763532,7928000,8519680
0.003230,2637671826.625387,7932000,8519680
0.003230,2637671826.625387,7924000,8519680
0.003339,2527032045.522612,7916000,8437760
0.003000,2839893333.333333,7964000,8519680
0.003076,2769726918.075422,7948000,8519680
0.002884,2954119278.779473,7972000,8519680
0.003153,2702086901.363780,7944000,8519680
0.002769,3076807511.737089,7980000,8519680
0.002730,3120761904.761905,7988000,8519680
0.004038,2089588905.398712,7936000,8437760
0.003884,2193532440.782698,7956000,8519680
0.004346,1960349746.893695,7948000,8519680
0.004000,2129920000.000000,7948000,8519680
0.003807,2237898607.827686,7960000,8519680
0.003615,2356757952.973721,7964000,8519680
0.003923,2171725720.112159,7984000,8519680
0.003346,2546228332.337119,7980000,8519680
0.003576,2382460850.111857,7968000,8519680
0.003346,2546228332.337119,7984000,8519680
