rtt,thput,total_time,total_data
0.005269,1616944391.725185,7932000,8519680
0.005346,1593655069.210625,7956000,8519680
0.005615,1517307212.822796,7968000,8519680
0.005230,1629001912.045889,7960000,8519680
0.005307,1605366497.079329,7924000,8519680
0.005423,1571027106.767472,7964000,8519680
0.005230,1629001912.045889,7948000,8519680
0.005307,1605366497.079329,7936000,8519680
0.004961,1717331183.229188,7940000,8519680
0.005884,1447940176.750510,7940000,8519680
0.004923,1730587040.422507,7980000,8519680
0.005115,1665626588.465298,7948000,8519680
0.005653,1507107730.408633,7972000,8519680
0.006615,1287933484.504913,7944000,8519680
0.005807,1467139659.032202,7944000,8519680
0.005192,1640924499.229584,7948000,8519680
0.005153,1653343683.291287,7956000,8519680
0.006269,1359017387.143085,7916000,8519680
0.006346,1342527576.426095,7932000,8519680
0.005153,1653343683.291287,7944000,8519680
0.005115,1665626588.465298,7944000,8519680
0.004769,1786470958.272175,7936000,8519680
0.004884,1744406224.406224,7960000,8519680
0.006230,1367524879.614767,7924000,8519680
0.005192,1640924499.229584,7960000,8519680
0.004807,1772348658.206782,7992000,8519680
0.004461,1909813943.062094,7964000,8519680
0.005230,1629001912.045889,8012000,8519680
0.005500,1549032727.272727,7964000,8519680
0.005961,1429236705.250797,7932000,8519680
0.006038,1411010268.300762,7972000,8519680
0.006538,1303101866.014071,7940000,8519680
0.006346,1342527576.426095,7952000,8519680
0.005423,1571027106.767472,7932000,8519680
0.005653,1507107730.408633,7940000,8519680
0.005346,1593655069.210625,7940000,8519680
0.005076,1678423955.870764,8000000,8519680
0.005884,1447940176.750510,7948000,8519680
0.005769,1476803605.477552,7952000,8519680
0.005153,1653343683.291287,7992000,8519680
0.007038,1210525717.533390,7928000,8519680
0.006961,1223916104.008045,7944000,8519680
0.005423,1571027106.767472,7948000,8519680
0.005846,1457352035.579884,7924000,8519680
0.006153,1384638387.778320,7908000,8519680
0.006961,1223916104.008045,7916000,8519680
0.005730,1486855148.342059,7976000,8519680
0.005384,1582407132.243685,7952000,8519680
0.007076,1204024872.809497,7940000,8519680
0.006192,1375917312.661499,7944000,8519680
0.006153,1384638387.778320,7948000,8519680
0.005115,1665626588.465298,7964000,8519680
0.006423,1326433130.935700,7896000,8519680
0.005576,1527919655.667145,7968000,8519680
0.006038,1411010268.300762,7976000,8519680
0.005615,1517307212.822796,7944000,8519680
0.005576,1527919655.667145,7932000,8519680
0.005692,1496781447.645819,7956000,8519680
0.006153,1384638387.778320,7960000,8519680
0.005653,1507107730.408633,7956000,8519680
0.005538,1538403755.868545,7952000,8519680
0.005807,1467139659.032202,7968000,8519680
0.006269,1359017387.143085,7952000,8519680
0.005346,1593655069.210625,8004000,8519680
0.006538,1303101866.014071,7916000,8519680
0.006653,1280577183.225612,7944000,8519680
0.007038,1210525717.533390,7928000,8519680
0.005923,1438406213.067702,7944000,8519680
0.005884,1447940176.750510,7944000,8519680
0.005500,1549032727.272727,7936000,8519680
0.006115,1393242845.461979,7936000,8519680
0.006384,1334536340.852130,7976000,8519680
0.005307,1605366497.079329,7944000,8519680
0.006115,1393242845.461979,7944000,8519680
0.005269,1616944391.725185,7960000,8519680
0.006192,1375917312.661499,7952000,8519680
0.006423,1326433130.935700,7928000,8519680
0.005769,1476803605.477552,8000000,8519680
0.006384,1334536340.852130,7972000,8519680
0.005192,1640924499.229584,8008000,8519680
