rtt,thput,total_time,total_data
0.005076,1678423955.870764,7908000,8519680
0.004807,1772348658.206782,7928000,8519680
0.006692,1273114166.168560,7956000,8519680
0.005307,1605366497.079329,7944000,8519680
0.005500,1549032727.272727,7964000,8519680
0.005115,1665626588.465298,7960000,8519680
0.006153,1384638387.778320,7952000,8519680
0.006115,1393242845.461979,7944000,8519680
0.004923,1730587040.422507,7980000,8519680
0.006153,1384638387.778320,7968000,8519680
0.005153,1653343683.291287,7964000,8519680
0.008153,1044974855.881271,7940000,8519680
0.009076,938704275.011018,7960000,8519680
0.005038,1691083763.398174,7944000,8519680
0.005961,1429236705.250797,7968000,8519680
0.006846,1244475606.193398,7952000,8519680
0.006346,1342527576.426095,7972000,8519680
0.005538,1538403755.868545,7996000,8519680
0.006230,1367524879.614767,7972000,8519680
0.005769,1476803605.477552,7964000,8519680
0.006269,1359017387.143085,7956000,8519680
0.005615,1517307212.822796,7960000,8519680
0.005884,1447940176.750510,7920000,8519680
0.005115,1665626588.465298,7960000,8519680
0.005192,1640924499.229584,7976000,8519680
0.006192,1375917312.661499,7964000,8519680
0.005807,1467139659.032202,7956000,8519680
0.006269,1359017387.143085,7956000,8519680
0.005115,1665626588.465298,7936000,8519680
0.005000,1703936000.000000,7956000,8519680
0.004692,1815788576.300085,7944000,8519680
0.005653,1507107730.408633,7956000,8519680
0.005307,1605366497.079329,7968000,8519680
0.004923,1730587040.422507,7992000,8519680
0.004500,1893262222.222222,7968000,8519680
0.005192,1640924499.229584,7948000,8519680
0.004692,1815788576.300085,7996000,8519680
0.005346,1593655069.210625,7960000,8519680
0.006346,1342527576.426095,7988000,8519680
0.005923,1438406213.067702,8004000,8519680
