rtt,thput,total_time,total_data
5.309576,1604587.635623,18387999,8519680
5.296192,1608642.586976,18403999,8519680
5.334730,1597021.779921,18391999,8519680
5.316230,1602579.271401,18391999,8519680
5.442922,1565276.886202,18351999,8519680
5.405192,1576203.028496,18379999,8519680
5.410922,1574533.877960,18363999,8519680
5.513845,1545143.180485,18335999,8519680
5.543499,1536877.701250,18275999,8519680
5.553538,1534099.523583,18355999,8519680
5.508692,1546588.554960,18331999,8519680
5.579692,1526908.653739,18347999,8519680
5.582384,1526172.330674,18315999,8519680
5.714038,1491008.635224,18207999,8519680
5.616884,1516798.281752,18283999,8519680
5.622538,1515272.995932,18259999,8519680
5.618961,1516237.610476,18299999,8519680
5.623076,1515128.018899,18271999,8519680
5.630230,1513202.835408,18263999,8519680
5.602153,1520786.740384,18291999,8519680
5.624999,1514610.047042,18259999,8519680
5.695922,1495750.819621,18235999,8519680
5.622499,1515283.506498,18263999,8519680
5.636461,1511530.018570,18247999,8519680
5.626461,1514216.485283,18259999,8519680
5.730499,1486725.676071,18255999,8519680
5.698961,1494953.202873,18247999,8519680
5.745691,1482794.671694,18251999,8519680
5.654268,1506769.753397,18247999,8519680
5.665807,1503701.061473,18231999,8519680
5.720845,1489234.544897,18219999,8519680
5.702307,1494075.994155,18235999,8519680
5.720768,1489254.589594,18227999,8519680
5.710691,1491882.505987,18219999,8519680
5.717268,1490166.282217,18215999,8519680
5.730307,1486775.490388,18215999,8519680
5.730422,1486745.653287,18215999,8519680
5.728922,1487134.926955,18215999,8519680
5.733845,1485858.093478,18215999,8519680
5.726345,1487804.175264,18215999,8519680
5.718768,1489775.420160,18223999,8519680
5.738653,1484613.201042,18191999,8519680
5.745307,1482893.777478,18199999,8519680
5.760922,1478874.388509,18191999,8519680
5.760499,1478982.983939,18199999,8519680
5.773191,1475731.532180,18179999,8519680
5.742961,1483499.539697,18183999,8519680
5.737961,1484792.245887,18207999,8519680
5.763076,1478321.646288,18191999,8519680
5.827422,1461998.118551,18171999,8519680
5.778038,1474493.591077,18183999,8519680
5.780461,1473875.526537,18171999,8519680
5.824538,1462722.021901,18175999,8519680
5.828922,1461621.891664,18155999,8519680
5.812768,1465683.818793,18171999,8519680
5.834538,1460215.016168,18159999,8519680
5.839922,1458868.799960,18143999,8519680
5.836345,1459762.916688,18159999,8519680
5.834345,1460263.320047,18159999,8519680
5.835768,1459907.247855,18163999,8519680
5.851153,1456068.573151,18131999,8519680
5.856922,1454634.362554,18127999,8519680
5.935191,1435451.698185,18079999,8519680
5.886653,1447287.618278,18087999,8519680
5.874922,1450177.551293,18107999,8519680
5.856153,1454825.377684,18115999,8519680
5.941191,1434002.037639,18067999,8519680
5.932961,1435991.236079,18091999,8519680
5.938615,1434624.066386,18071999,8519680
5.958768,1429772.060265,18059999,8519680
10.045346,848122.105500,24708000,8519680
10.049653,847758.624104,24704000,8519680
10.063807,846566.314318,24700000,8519680
10.062461,846679.554833,24696000,8519680
10.060384,846854.354665,24696000,8519680
10.095115,843940.856543,24684000,8519680
10.075538,845580.652864,24688000,8519680
10.064269,846527.452714,24692000,8519680
10.085576,844739.061011,24672000,8519680
10.101115,843439.560880,24660000,8519680
10.188576,836199.288301,24692000,8519680
10.171076,837638.023745,24708000,8519680
10.220153,833615.700274,24680000,8519680
10.235269,832384.571427,24692000,8519680
10.275192,829150.443126,24684000,8519680
10.226500,833098.322984,24652000,8519680
10.204000,834935.319483,24696000,8519680
10.199269,835322.609885,24696000,8519680
10.287615,828149.187154,24640000,8519680
10.387423,820191.880123,24644000,8519680
10.347653,823344.192156,24664000,8519680
10.333807,824447.369687,24684000,8519680
10.419307,817682.020503,24604000,8519680
10.381461,820662.910548,24660000,8519680
10.362576,822158.505762,24672000,8519680
10.418461,817748.417929,24620000,8519680
10.430000,816843.720038,24612000,8519680
10.413961,818101.777028,24624000,8519680
10.442192,815889.997043,24616000,8519680
10.433923,816536.598938,24620000,8519680
10.407346,818621.769662,24628000,8519680
10.445153,815658.707919,24616000,8519680
10.524500,809509.240344,24604000,8519680
10.541192,808227.380736,24600000,8519680
10.457192,814719.668531,24612000,8519680
10.438115,816208.673693,24604000,8519680
10.549846,807564.394779,24572000,8519680
10.540653,808268.709728,24576000,8519680
10.555461,807134.809176,24568000,8519680
10.519769,809873.296647,24652000,8519680
10.699423,796274.715001,24568000,8519680
10.700269,796211.758788,24572000,8519680
10.723923,794455.536467,24536000,8519680
10.702423,796051.510952,24568000,8519680
10.866192,784053.880145,24536000,8519680
10.705653,795811.334442,24556000,8519680
10.747961,792678.722969,24528000,8519680
10.743230,793027.795179,24516000,8519680
10.853384,784979.136461,24512000,8519680
10.780423,790291.809514,24504000,8519680
10.884230,782754.498940,24472000,8519680
10.877384,783247.148395,24500000,8519680
10.881269,782967.501309,24472000,8519680
11.083153,768705.439689,24372000,8519680
11.017192,773307.753918,24412000,8519680
10.893807,782066.361190,24464000,8519680
10.898038,781762.735641,24464000,8519680
11.033576,772159.452203,24396000,8519680
11.049846,771022.510178,24388000,8519680
10.971000,776563.667852,24444000,8519680
10.957346,777531.347463,24448000,8519680
13.011346,654788.520726,23460000,8519680
13.014423,654633.709078,23456000,8519680
13.020076,654349.483060,23452000,8519680
13.019423,654382.302503,23444000,8519680
13.020807,654312.747282,23432000,8519680
13.032153,653743.092181,23432000,8519680
13.032538,653723.779666,23428000,8519680
13.033807,653660.131687,23424000,8519680
13.037653,653467.307344,23424000,8519680
