rtt,thput,total_time,total_data
0.011769,723908573.370720,7920000,8519680
0.009923,858579058.752393,7940000,8519680
0.012423,685798921.355550,7932000,8519680
0.011961,712288270.211521,7952000,8519680
0.012115,703234007.428807,7928000,8519680
0.010115,842281759.762729,7968000,8519680
0.010038,848742777.445706,7976000,8519680
0.010730,794005591.798695,7936000,8519680
0.011500,740841739.130435,7944000,8519680
0.010153,839129321.382842,7984000,8519680
0.008692,980174873.446848,7932000,8519680
0.009038,942651028.988714,7928000,8519680
0.008038,1059925354.565812,7920000,8519680
0.007807,1091287306.263610,7944000,8519680
0.006153,1384638387.778320,7940000,8519680
0.010576,805567322.239032,7924000,8519680
0.006961,1223916104.008045,7968000,8519680
0.009730,875609455.292908,7932000,8519680
0.009576,889690893.901420,7940000,8519680
0.010000,851968000.000000,7956000,8519680
0.009115,934687877.125617,7956000,8519680
0.011500,740841739.130435,7944000,8519680
0.008653,984592626.834624,7984000,8519680
0.008923,954799955.172027,7968000,8519680
0.010192,835918367.346939,7960000,8519680
0.006923,1230634118.156868,7964000,8519680
0.006307,1350829237.355319,7964000,8519680
0.007615,1118802363.755745,7932000,8519680
0.009038,942651028.988714,7936000,8519680
0.008653,984592626.834624,7948000,8519680
0.009730,875609455.292908,7944000,8519680
0.009076,938704275.011018,7936000,8519680
0.008653,984592626.834624,7920000,8519680
0.007230,1178378976.486860,7960000,8519680
0.008923,954799955.172027,7956000,8519680
0.008076,1054938088.162457,7980000,8519680
0.008500,1002315294.117647,7964000,8519680
0.008846,963111010.626272,7948000,8519680
0.008923,954799955.172027,7980000,8519680
0.007423,1147740805.604203,7948000,8519680
0.006423,1326433130.935700,7984000,8519680
0.007384,1153802816.901408,7968000,8519680
0.009923,858579058.752393,7928000,8519680
0.008076,1054938088.162457,7992000,8519680
0.006038,1411010268.300762,7988000,8519680
0.008730,975908361.970218,7968000,8519680
0.006115,1393242845.461979,8012000,8519680
0.007576,1124561774.023231,7952000,8519680
0.005807,1467139659.032202,7964000,8519680
0.008884,958991445.294912,7912000,8519680
0.008923,954799955.172027,7936000,8519680
0.007230,1178378976.486860,7968000,8519680
0.005538,1538403755.868545,7904000,8519680
