rtt,thput,total_time,total_data
0.006307,1350829237.355319,7924000,8519680
0.005576,1527919655.667145,7948000,8519680
0.005115,1665626588.465298,7948000,8519680
0.004615,1846084507.042253,7960000,8519680
0.007923,1075309857.377256,7936000,8519680
0.005461,1560095220.655558,7984000,8519680
0.008230,1035198055.893074,7960000,8519680
0.006115,1393242845.461979,7952000,8519680
0.005692,1496781447.645819,7932000,8519680
0.009653,882594012.224179,8028000,8519680
0.009807,868734577.342714,7964000,8519680
0.006192,1375917312.661499,7940000,8519680
0.006807,1251605700.014691,7960000,8519680
0.020769,410211372.718956,7952000,8519680
0.009538,893235479.136087,7936000,8519680
0.014230,598712579.058327,8004000,8519680
0.008384,1016183206.106870,7940000,8519680
0.006500,1310720000.000000,7960000,8519680
0.008230,1035198055.893074,8000000,8519680
0.005846,1457352035.579884,7976000,8519680
