rtt,thput,total_time,total_data
18.332538,464729.979013,37996000,8519680
18.400692,463008.673804,37964000,8519680
18.536384,459619.308707,38048000,8519680
18.530384,459768.130007,38032000,8519680
18.597000,458121.202344,38000000,8519680
18.633500,457223.817318,38000000,8519680
18.635769,457168.147985,37992000,8519680
18.931038,450037.657734,38052000,8519680
18.951153,449559.981918,38032000,8519680
18.860461,451721.726208,38040000,8519680
18.836307,452300.973859,38028000,8519680
18.827115,452521.801667,38024000,8519680
18.873538,451408.739580,38024000,8519680
18.948384,449625.677841,38000000,8519680
18.852769,451906.030356,38020000,8519680
18.902192,450724.445080,38016000,8519680
18.905576,450643.767743,38004000,8519680
18.969115,449134.290134,37996000,8519680
19.001769,448362.465621,37988000,8519680
18.978230,448918.576706,37992000,8519680
19.052846,447160.492453,37992000,8519680
19.137000,445194.126561,38004000,8519680
19.173730,444341.294052,38040000,8519680
19.532461,436180.571409,37956000,8519680
19.534615,436132.475608,37956000,8519680
19.538846,436038.034181,37960000,8519680
19.560423,435557.042913,37944000,8519680
19.550230,435784.131440,37944000,8519680
19.554423,435690.687473,37940000,8519680
19.572807,435281.459629,37940000,8519680
19.587692,434950.682296,37928000,8519680
19.591500,434866.140928,37936000,8519680
19.558961,435589.600082,37944000,8519680
19.569115,435363.581848,37928000,8519680
19.476923,437424.330322,38092000,8519680
19.904692,428023.704160,37856000,8519680
20.053538,424846.727794,37900000,8519680
20.089423,424087.839656,37888000,8519680
20.175076,422287.380727,37860000,8519680
20.086230,424155.254620,37892000,8519680
20.164576,422507.272159,37856000,8519680
20.167846,422438.767135,37860000,8519680
22.758153,374357.268799,37308000,8519680
22.899615,372044.682847,37344000,8519680
22.927576,371590.961033,37344000,8519680
22.891192,372181.579710,37348000,8519680
22.895192,372116.556175,37344000,8519680
22.912423,371836.710591,37340000,8519680
22.932730,371507.448088,37340000,8519680
22.967423,370946.274643,37332000,8519680
22.970961,370889.141295,37332000,8519680
22.911269,371855.439347,37344000,8519680
23.326000,365243.933808,37220000,8519680
23.339807,365027.868482,37220000,8519680
23.019500,370107.083125,37324000,8519680
23.316846,365387.325541,37224000,8519680
23.321923,365307.783582,37224000,8519680
23.335038,365102.469514,37220000,8519680
23.355153,364788.019158,37220000,8519680
23.350423,364861.912780,37220000,8519680
23.345884,364932.850690,37220000,8519680
23.333769,365122.325502,37220000,8519680
23.476230,362906.650685,37208000,8519680
23.511961,362355.143410,37200000,8519680
23.505961,362447.636155,37208000,8519680
23.506269,362442.887044,37208000,8519680
23.537615,361960.207098,37196000,8519680
23.580576,361300.758726,37184000,8519680
23.545000,361846.676577,37196000,8519680
23.552884,361725.553440,37192000,8519680
23.540269,361919.398627,37200000,8519680
23.579153,361322.563198,37184000,8519680
23.568423,361487.062584,37192000,8519680
23.528192,362105.171532,37204000,8519680
23.645500,360308.726819,37164000,8519680
23.587269,361198.237914,37188000,8519680
23.629384,360554.468961,37172000,8519680
23.641846,360364.414860,37168000,8519680
23.648500,360263.018796,37164000,8519680
23.631730,360518.675527,37168000,8519680
