rtt,thput,total_time,total_data
0.008846,963111010.626272,7932000,8519680
0.007384,1153802816.901408,7964000,8519680
0.007192,1184605116.796441,7944000,8519680
0.007692,1107602704.108164,7940000,8519680
0.007346,1159771304.111081,7988000,8519680
0.008692,980174873.446848,7936000,8519680
0.008538,997854298.430546,7988000,8519680
0.007346,1159771304.111081,7980000,8519680
0.006807,1251605700.014691,7916000,8519680
0.007423,1147740805.604203,7976000,8519680
0.007384,1153802816.901408,7988000,8519680
0.006653,1280577183.225612,7928000,8519680
0.006423,1326433130.935700,7956000,8519680
0.006500,1310720000.000000,7960000,8519680
0.006769,1258631998.818141,7964000,8519680
0.006230,1367524879.614767,7964000,8519680
0.006307,1350829237.355319,7940000,8519680
0.006500,1310720000.000000,7916000,8519680
0.006076,1402185648.452929,8000000,8519680
0.006153,1384638387.778320,7968000,8519680
0.005500,1549032727.272727,7936000,8519680
0.005961,1429236705.250797,7964000,8519680
0.005346,1593655069.210625,7944000,8519680
0.005653,1507107730.408633,7964000,8519680
0.005769,1476803605.477552,7964000,8519680
0.005846,1457352035.579884,7936000,8519680
0.004884,1744406224.406224,7968000,8519680
0.006038,1411010268.300762,7956000,8519680
0.005923,1438406213.067702,7960000,8519680
0.005653,1507107730.408633,7956000,8519680
0.004576,1861818181.818182,7984000,8519680
0.004923,1730587040.422507,7920000,8519680
0.005846,1457352035.579884,7968000,8519680
0.006500,1310720000.000000,7948000,8519680
0.004807,1772348658.206782,7948000,8519680
0.006538,1303101866.014071,7932000,8519680
0.006269,1359017387.143085,7936000,8519680
0.006115,1393242845.461979,7944000,8519680
0.006346,1342527576.426095,7916000,8519680
0.005923,1438406213.067702,7956000,8519680
0.005576,1527919655.667145,7960000,8519680
0.006000,1419946666.666667,7952000,8519680
0.006576,1295571776.155718,7928000,8519680
0.006923,1230634118.156868,7940000,8519680
0.005576,1527919655.667145,7988000,8519680
0.006230,1367524879.614767,8020000,8519680
0.005038,1691083763.398174,7944000,8519680
0.006384,1334536340.852130,7960000,8519680
0.005461,1560095220.655558,7960000,8519680
0.005000,1703936000.000000,8008000,8519680
0.007192,1184605116.796441,7907999,8519680
0.006846,1244475606.193398,7951999,8519680
0.006653,1280577183.225612,7963999,8519680
0.007076,1204024872.809497,7963999,8519680
0.007269,1172056679.048012,7955999,8519680
0.006615,1287933484.504913,7935999,8519680
0.007500,1135957333.333333,7923999,8519680
0.006538,1303101866.014071,7935999,8519680
0.007461,1141895188.312559,7947999,8519680
0.007115,1197425158.116655,7927999,8519680
0.006000,1419946666.666667,7975999,8519680
0.006230,1367524879.614767,7971999,8519680
0.006807,1251605700.014691,7971999,8519680
0.006999,1217271038.719817,7947999,8519680
0.006653,1280577183.225612,7955999,8519680
0.006846,1244475606.193398,7983999,8519680
0.006230,1367524879.614767,7975999,8519680
0.007807,1091287306.263610,7943999,8519680
0.008269,1030315636.715443,7911999,8519680
0.007500,1135957333.333333,7935999,8519680
0.006269,1359017387.143085,7975999,8519680
0.007653,1113247092.643408,7959999,8519680
0.006807,1251605700.014691,7939999,8519680
0.006538,1303101866.014071,7959999,8519680
0.007576,1124561774.023231,7951999,8519680
0.006692,1273114166.168560,7931999,8519680
0.006307,1350829237.355319,7943999,8519680
0.007192,1184605116.796441,7947999,8519680
0.007538,1130230830.459008,7935999,8519680
0.005653,1507107730.408633,8015999,8519680
0.006576,1295571776.155718,7979999,8519680
0.006807,1251605700.014691,7999999,8519680
0.007153,1191063889.277226,7959999,8519680
0.006653,1280577183.225612,7939999,8519680
0.007500,1135957333.333333,7987999,8519680
0.006230,1367524879.614767,7983999,8519680
0.006692,1273114166.168560,7939999,8519680
0.005961,1429236705.250797,7947999,8519680
0.005384,1582407132.243685,7935999,8519680
0.006115,1393242845.461979,7919999,8519680
0.008846,963111010.626272,7971999,8519680
0.006192,1375917312.661499,7975999,8519680
0.006346,1342527576.426095,7943999,8519680
0.009692,879042509.286009,8011999,8519680
0.005538,1538403755.868545,7955999,8519680
0.005538,1538403755.868545,7943999,8519680
0.005692,1496781447.645819,7947999,8519680
0.005115,1665626588.465298,7947999,8519680
0.005653,1507107730.408633,7955999,8519680
0.005307,1605366497.079329,7999999,8519680
