rtt,thput,total_time,total_data
0.015115,563657294.078730,7956000,8519680
0.009576,889690893.901420,7944000,8519680
0.006884,1237606042.998257,7956000,8519680
0.009038,942651028.988714,7960000,8519680
0.009038,942651028.988714,8012000,8519680
0.015346,555172683.435423,7956000,8519680
0.007730,1102157826.649418,7948000,8519680
0.006115,1393242845.461979,7948000,8519680
0.010538,808472195.862592,7956000,8519680
0.007615,1118802363.755745,7976000,8519680
0.003653,2332241992.882562,7952000,8519680
0.003576,2382460850.111857,7976000,8519680
0.003846,2215205408.216329,7956000,8519680
0.003730,2284096514.745308,7956000,8519680
0.003423,2488951212.386796,7964000,8519680
0.003461,2461623808.147934,7972000,8519680
0.003423,2488951212.386796,7972000,8519680
0.003538,2408049745.618994,7964000,8519680
0.003538,2408049745.618994,7964000,8519680
0.003730,2284096514.745308,7952000,8519680
