rtt,thput,total_time,total_data
0.135886,3617149669.575968,4224000,491520000
1.438118,341780020.832783,5760000,491520000
0.083341,5897697411.838111,3928000,491520000
0.104336,4710933905.842662,3964000,491520000
0.087817,5597093956.750971,4016000,491520000
0.064880,7575832305.795315,3684000,491520000
0.089966,5463397283.418180,3920000,491520000
0.076771,6402417579.554779,3795999,491520000
0.083152,5911102559.168751,3876000,491520000
0.157525,3120266624.345342,4392000,491520000
1.449758,339035894.266491,5792000,491520000
0.377596,1301708704.541362,4912000,491520000
0.081011,6067324190.542026,3852000,491520000
0.090865,5409343531.612832,3908000,491520000
0.728896,674334884.537712,5328000,491520000
1.433711,342830598.356294,5747999,491520000
