rtt,thput,total_time,total_data
0.843921,582424184.254213,3844000,491520000
0.884718,555566858.592229,3988000,491520000
0.972823,505251212.193791,4028000,491520000
1.795362,273772086.075120,5764000,491520000
0.876181,560979980.163916,4012000,491520000
0.988426,497275466.246335,4472000,491520000
0.925748,530943626.127197,4584000,491520000
1.145018,429268360.846729,4968000,491520000
1.651877,297552420.670546,5644000,491520000
0.900898,545588956.796441,3959999,491520000
1.008414,487418857.731051,4204000,491520000
0.749490,655805948.044670,3784000,491520000
1.979135,248350920.983157,5996000,491520000
1.066595,460830962.080265,4504000,491520000
0.800066,614349316.181415,4108000,491520000
1.109255,443108212.268595,4456000,491520000
