rtt,thput,total_time,total_data
0.003380,145420118343.195251,24023999,491520000
0.004049,121392936527.537674,22960000,491520000
0.003369,145894924309.884247,24023999,491520000
0.003398,144649793996.468506,24016000,491520000
0.004053,121273131014.063644,22955999,491520000
0.004052,121303060217.176697,22972000,491520000
0.004027,122056121182.021347,23056000,491520000
0.004069,120796264438.436966,22891999,491520000
0.003709,132520895119.978424,23476000,491520000
0.004055,121213316892.725037,22935999,491520000
0.003292,149307411907.654938,24028000,491520000
0.003337,147293976625.711700,24015999,491520000
0.004083,120382072005.878036,22876000,491520000
0.003345,146941704035.874451,24027999,491520000
0.004044,121543026706.231461,23056000,491520000
0.004047,121452928094.885086,23076000,491520000
