rtt,thput,total_time,total_data
0.936318,524949856.779428,3816000,491520000
1.332742,368803564.380803,4848000,491520000
0.958200,512961803.381340,3896000,491520000
1.093598,449452175.296590,4364000,491520000
1.920411,255945211.728114,5800000,491520000
1.917264,256365320.581829,5795999,491520000
1.928426,254881442.170973,5824000,491520000
1.916224,256504458.768912,5784000,491520000
1.003792,489663197.156383,4132000,491520000
1.917332,256356228.342301,5808000,491520000
0.983956,499534532.031920,4016000,491520000
0.980145,501476822.306904,4112000,491520000
0.920039,534238222.510133,3763999,491520000
0.968795,507351916.556134,4064000,491520000
0.980823,501130173.334027,4028000,491520000
1.214868,404587165.025336,4256000,491520000
