rtt,thput,total_time,total_data
0.233221,2107528910.346838,3920000,491520000
1.198875,409984360.337817,5532000,491520000
0.161633,3040963169.649762,3920000,491520000
0.295099,1665610523.925869,4196000,491520000
1.504200,326765057.838053,5772000,491520000
1.511787,325125166.442098,5544000,491520000
1.125777,436605118.065123,5584000,491520000
0.761213,645706260.928282,4336000,491520000
0.141012,3485660794.825972,3936000,491520000
0.134115,3664914439.100771,3836000,491520000
0.222672,2207372278.508299,3924000,491520000
0.390556,1258513503.825316,3880000,491520000
0.142172,3457220831.105985,3916000,491520000
1.188631,413517735.950013,5628000,491520000
0.271432,1810840284.122727,3760000,491520000
1.504280,326747679.953200,5812000,491520000
