rtt,thput,total_time,total_data
0.098739,4977972229.818006,4004000,491520000
0.098081,5011368154.892385,3996000,491520000
0.140470,3499110130.276927,4232000,491520000
0.119250,4121761006.289309,4068000,491520000
0.676635,726418231.395065,5404000,491520000
0.086542,5679554435.996395,3891999,491520000
1.182327,415722553.912750,5660000,491520000
0.530503,926516909.423698,4776000,491520000
0.093497,5257067071.670749,3864000,491520000
0.090202,5449103124.099244,3820000,491520000
0.110128,4463170129.304082,4092000,491520000
0.328725,1495231576.545745,4980000,491520000
0.084050,5847947650.208209,4068000,491520000
0.170425,2884083907.877366,4551999,491520000
0.437339,1123887876.452820,4988000,491520000
0.113584,4327370052.120017,3836000,491520000
