rtt,thput,total_time,total_data
0.019160,25653444676.409187,4324000,491520000
0.282397,1740528405.046796,5904000,491520000
0.270580,1816542242.589992,5820000,491520000
0.101930,4822132836.260179,5156000,491520000
0.265482,1851424955.364206,5816000,491520000
0.251510,1954276171.921593,5780000,491520000
0.236411,2079091074.442390,5311999,491520000
0.048996,10031839333.823170,4152000,491520000
0.238931,2057162946.624758,5752000,491520000
0.268131,1833133803.998792,5808000,491520000
0.265881,1848646574.971510,5804000,491520000
0.031952,15383074611.917875,4636000,491520000
0.247135,1988872478.604811,5812000,491520000
0.014993,32783298872.807312,4095999,491520000
0.118740,4139464375.947448,5180000,491520000
0.260395,1887593847.808138,5820000,491520000
