rtt,thput,total_time,total_data
0.124956,3933544607.701911,4336000,491520000
0.132837,3700173897.332821,4480000,491520000
0.280913,1749723223.916301,4852000,491520000
0.807989,608325113.336939,5220000,491520000
0.178965,2746458804.794233,4616000,491520000
1.664530,295290562.501126,6543999,491520000
0.206778,2377042045.091838,4648000,491520000
1.660117,296075517.568942,6536000,491520000
1.664942,295217491.059749,6544000,491520000
0.120694,4072447677.597892,4376000,491520000
0.142262,3455033670.270346,4468000,491520000
0.127546,3853668480.391388,4384000,491520000
0.115693,4248485215.181558,4211999,491520000
0.186776,2631601490.555532,4848000,491520000
0.118510,4147498101.426040,4352000,491520000
0.135728,3621360367.794413,4252000,491520000
