rtt,thput,total_time,total_data
1.132299,434090288.872462,4540000,491520000
1.124228,437206687.611410,4472000,491520000
1.544278,318284661.181471,5020000,491520000
1.154582,425712508.942630,4672000,491520000
1.123850,437353739.378031,4540000,491520000
1.147113,428484377.737851,4547999,491520000
1.979719,248277659.607247,6312000,491520000
1.106185,444337972.400638,4728000,491520000
2.132132,230529817.103256,6504000,491520000
2.231192,220294802.060961,6588000,491520000
1.166428,421389061.305113,4728000,491520000
1.169883,420144578.560420,4676000,491520000
1.129132,435307829.376902,4500000,491520000
1.863783,263721688.630060,6180000,491520000
1.091749,450213373.220401,4372000,491520000
1.087618,451923377.509383,4424000,491520000
