rtt,thput,total_time,total_data
0.003321,148003613369.467010,9123999,491520000
0.003300,148945454545.454559,9128000,491520000
0.003341,147117629452.259827,9116000,491520000
0.003352,146634844868.735077,9152000,491520000
0.003320,148048192771.084351,9092000,491520000
0.003290,149398176291.793304,9211999,491520000
0.003346,146897788404.064545,9144000,491520000
0.003348,146810035842.293915,9108000,491520000
0.003332,147515006002.400970,9048000,491520000
0.003284,149671132764.920837,9104000,491520000
0.003300,148945454545.454559,9155999,491520000
0.003306,148675136116.152466,9096000,491520000
0.003208,153216957605.985046,9212000,491520000
0.003102,158452611218.568665,9532000,491520000
0.003318,148137432188.065094,9112000,491520000
0.003312,148405797101.449280,9140000,491520000
