rtt,thput,total_time,total_data
1.393352,352760824.256900,5864000,491520000
1.384892,354915762.384359,5320000,491520000
1.308478,375642540.417187,5952000,491520000
0.516600,951451800.232288,4428000,491520000
1.362169,360836283.897226,6179999,491520000
1.115173,440756725.638085,4876000,491520000
0.365998,1342958158.241302,4248000,491520000
1.307115,376034243.352727,5444000,491520000
1.189058,413369238.506448,4856000,491520000
0.424074,1159042997.212751,4224000,491520000
1.026184,478978428.819783,4732000,491520000
0.747348,657685576.197434,4488000,491520000
0.812929,604628448.486891,5687999,491520000
0.613231,801525037.057814,4404000,491520000
0.750333,655069149.297712,4328000,491520000
0.926584,530464588.207869,4540000,491520000
