rtt,thput,total_time,total_data
0.065192,7539575408.025524,4384000,491520000
0.391857,1254335127.355132,4684000,491520000
0.067296,7303851640.513553,4392000,491520000
0.055882,8795676604.273291,4220000,491520000
0.103860,4732524552.281919,4672000,491520000
0.056400,8714893617.021276,4272000,491520000
0.069969,7024825279.766753,4395999,491520000
0.115256,4264593600.333171,4660000,491520000
0.052246,9407801554.185966,4264000,491520000
1.398248,351525623.494545,6620000,491520000
0.079270,6200580295.193643,4400000,491520000
0.061887,7942217266.954288,4328000,491520000
0.077879,6311329113.111364,4428000,491520000
0.073714,6667932821.445045,4376000,491520000
0.094666,5192149240.487609,4452000,491520000
0.463957,1059408522.772585,5600000,491520000
