rtt,thput,total_time,total_data
0.003366,146024955436.720154,5156000,491520000
0.246186,1996539202.066730,6468000,491520000
0.301404,1630768005.733169,6636000,491520000
0.028916,16998201687.646976,5320000,491520000
0.051720,9503480278.422274,5772000,491520000
0.009894,49678593086.719223,5443999,491520000
0.009799,50160220430.656189,5352000,491520000
0.042542,11553758638.521931,5472000,491520000
0.288348,1704606933.288943,6596000,491520000
0.002524,194738510301.109344,5252000,491520000
0.002558,192150117279.124329,5220000,491520000
0.002597,189264536003.080475,5208000,491520000
0.185007,2656764338.646646,6279999,491520000
0.002578,190659425911.559357,5196000,491520000
0.020488,23990628660.679424,5456000,491520000
0.113444,4332710412.185748,5888000,491520000
