rtt,thput,total_time,total_data
0.007354,66837095458.254005,22415999,491520000
0.004068,120825958702.064911,22952000,491520000
0.004059,121093865484.109390,22939999,491520000
0.004036,121783944499.504471,23116000,491520000
0.003590,136913649025.069641,23339999,491520000
0.004046,121482946119.624313,23044000,491520000
0.004045,121512978986.402969,23064000,491520000
0.003622,135704030922.142471,23172000,491520000
0.003716,132271259418.729813,23332000,491520000
0.004063,120974649273.935516,22943999,491520000
0.003620,135779005524.861877,23180000,491520000
0.004022,122207856787.667816,23039999,491520000
0.004036,121783944499.504471,22988000,491520000
0.004037,121753777557.592285,23047999,491520000
0.003628,135479603087.100327,23176000,491520000
0.004040,121663366336.633652,23039999,491520000
