rtt,thput,total_time,total_data
1.170539,419909118.790574,4564000,491520000
1.137879,431961570.606365,4520000,491520000
1.114319,441094516.022791,4472000,491520000
1.124435,437126201.158804,4732000,491520000
1.125996,436520200.782241,4468000,491520000
1.130639,434727618.629819,4504000,491520000
1.123302,437567101.278196,4480000,491520000
1.110405,442649303.632458,4504000,491520000
1.221165,402500890.543047,4576000,491520000
1.444810,340196980.917906,4899999,491520000
1.525181,322269946.976785,5520000,491520000
1.127182,436060902.321009,4484000,491520000
1.710244,287397587.712630,5876000,491520000
2.058697,238752958.788982,6356000,491520000
2.316488,212183270.537123,6572000,491520000
1.079128,455478868.123151,4372000,491520000
