rtt,thput,total_time,total_data
0.130714,3760270514.252490,4020000,491520000
0.102956,4774078247.018144,3864000,491520000
1.060730,463378993.711878,5488000,491520000
0.224207,2192259831.316596,4243999,491520000
0.129130,3806396654.534191,4072000,491520000
0.089983,5462365113.410312,3916000,491520000
0.110194,4460496941.757264,4020000,491520000
0.638866,769363215.447371,4700000,491520000
1.562098,314653754.117859,6124000,491520000
0.657746,747279344.914298,4532000,491520000
0.244313,2011845460.536279,4172000,491520000
0.099638,4933057668.760914,3988000,491520000
1.234934,398013173.173627,4772000,491520000
0.098679,4980998996.747028,3832000,491520000
0.785268,625926435.306163,5260000,491520000
0.107680,4564635958.395246,3816000,491520000
