rtt,thput,total_time,total_data
1.062463,462623168.995062,4300000,491520000
1.340281,366729066.516648,5156000,491520000
0.985434,498785306.778536,4116000,491520000
1.072948,458102349.787688,4276000,491520000
0.923490,532241821.784751,4128000,491520000
1.915384,256616949.917092,5804000,491520000
1.003005,490047407.540341,4156000,491520000
0.962649,510591087.717330,4007999,491520000
1.486733,330604082.911996,4480000,491520000
0.867804,566395176.791073,4048000,491520000
0.785448,625782992.636050,3772000,491520000
0.963770,509997198.501717,4140000,491520000
0.910242,539988266.856506,3820000,491520000
0.959421,512308986.357397,4200000,491520000
0.883858,556107429.021404,3816000,491520000
1.948600,252242635.738479,5879999,491520000
