rtt,thput,total_time,total_data
0.074037,6638842740.791766,4000000,491520000
0.066299,7413686480.942398,3863999,491520000
0.068025,7225578831.312017,3876000,491520000
0.080483,6107128213.411528,4104000,491520000
0.058921,8342017277.371395,3984000,491520000
0.118944,4132364810.330912,4324000,491520000
0.065473,7507216715.287217,3984000,491520000
0.110255,4458029114.325881,4312000,491520000
0.257478,1908978631.184024,4600000,491520000
0.100724,4879869743.060245,4279999,491520000
0.097262,5053566655.014291,4072000,491520000
0.056676,8672453948.761381,3960000,491520000
0.122959,3997430037.654828,4380000,491520000
0.099894,4920415640.579014,4112000,491520000
0.985261,498872887.488696,5484000,491520000
1.394842,352383997.614067,5768000,491520000
