rtt,thput,total_time,total_data
0.002146,229040074557.315948,4804000,491520000
0.082907,5928570567.020879,5056000,491520000
0.002570,191252918287.937744,4708000,491520000
0.002362,208094834885.690094,4752000,491520000
0.204864,2399250234.301781,5736000,491520000
0.221261,2221448877.117974,5764000,491520000
0.010665,46087201125.175812,4856000,491520000
0.145069,3388180796.724317,5592000,491520000
0.002230,220412556053.811646,4816000,491520000
0.002332,210771869639.794189,4792000,491520000
0.026173,18779658426.622856,5036000,491520000
0.106278,4624851803.759951,5416000,491520000
0.175782,2796190736.252859,5680000,491520000
0.132360,3713508612.873980,5552000,491520000
0.014408,34114380899.500275,5020000,491520000
0.110156,4462035658.520643,5456000,491520000
