rtt,thput,total_time,total_data
0.664966,739165611.474872,3820000,491520000
0.611386,803943825.995361,4012000,491520000
0.672636,730736981.071486,3968000,491520000
0.536792,915661932.368590,3740000,491520000
0.731358,672064843.756409,4236000,491520000
0.729043,674198915.564651,4240000,491520000
0.793953,619079466.920586,3964000,491520000
0.965168,509258491.785886,4220000,491520000
0.433809,1133033201.247554,4020000,491520000
0.817366,601346275.719812,4056000,491520000
0.866907,566981233.281079,4280000,491520000
0.896123,548496132.785343,3980000,491520000
1.938573,253547325.790672,5963999,491520000
1.831933,268306755.760172,5796000,491520000
1.179788,416617222.755275,5084000,491520000
1.153632,426063077.307148,5284000,491520000
