rtt,thput,total_time,total_data
0.003310,148495468277.945618,9060000,491520000
0.003299,148990603213.094879,8843999,491520000
0.003276,150036630036.630035,8844000,491520000
0.003274,150128283445.326813,8832000,491520000
0.003328,147692307692.307709,8896000,491520000
0.003294,149216757741.347900,8924000,491520000
0.003262,150680564071.122009,8848000,491520000
0.003272,150220048899.755493,8904000,491520000
0.003275,150082442748.091583,8920000,491520000
0.003268,150403916768.665833,8924000,491520000
0.003270,150311926605.504578,8876000,491520000
0.003275,150082442748.091583,8848000,491520000
0.003273,150174152153.987183,8900000,491520000
0.003268,150403916768.665833,8864000,491520000
0.003246,151423290203.327148,8896000,491520000
0.003245,151469953775.038513,8891999,491520000
