rtt,thput,total_time,total_data
0.112836,4356056577.687972,5728000,491520000
0.002253,218162450066.577911,5548000,491520000
0.082580,5952046500.363284,5704000,491520000
0.107674,4564890317.068187,5748000,491520000
0.160160,3068931068.931069,5660000,491520000
0.107930,4554062818.493468,5732000,491520000
0.173026,2840729138.973333,5799999,491520000
0.115925,4239982747.466034,5752000,491520000
0.042275,11626729745.712597,5668000,491520000
0.170108,2889458461.683166,5808000,491520000
0.159206,3087320829.616974,5768000,491520000
0.031172,15767996920.313103,5616000,491520000
0.004758,103303909205.548553,5512000,491520000
0.002285,215107221006.564545,5459999,491520000
0.002924,168098495212.038300,5584000,491520000
0.067586,7272512058.710384,5508000,491520000
