rtt,thput,total_time,total_data
0.011880,689562289.562290,7932000,8192000
0.007111,1140497820.278442,7940000,8110080
0.011960,691799331.103679,7940000,8273920
0.010446,807750335.056481,7952000,8437760
0.007533,1120106199.389354,7952000,8437760
0.010416,755023041.474654,7936000,7864320
0.009755,822978985.135828,7940000,8028160
0.009212,880382110.290925,7956000,8110080
0.006274,1331820210.392094,7956000,8355840
0.005647,1479695413.493891,7980000,8355840
0.012230,696621422.730989,7964000,8519680
0.008271,1020162011.848628,7948000,8437760
0.007300,1155857534.246575,7960000,8437760
0.007692,1107602704.108164,7932000,8519680
0.007551,1063191630.247649,7924000,8028160
0.006470,1291474497.681607,7956000,8355840
0.008196,1019502196.193265,7960000,8355840
0.007029,1200421112.533789,7984000,8437760
0.011252,662523995.734092,7952000,7454720
0.011870,641833192.923336,7948000,7618560
0.007673,1046286980.320605,7936000,8028160
0.008757,888706177.914811,7920000,7782400
0.010112,721012658.227848,7952000,7290880
0.011628,683371173.030616,7976000,7946240
0.008680,943778801.843318,7944000,8192000
0.010484,742312094.620374,7976000,7782400
0.008352,1000459770.114943,7932000,8355840
0.005941,1420259215.620266,7952000,8437760
0.007080,1157062146.892655,7916000,8192000
0.009010,900119866.814650,7964000,8110080
0.006585,1231599088.838269,7936000,8110080
0.006851,1207695226.974164,7924000,8273920
0.006059,1365558673.048358,7932000,8273920
0.010448,768392036.753446,7992000,8028160
0.006138,1347983056.370153,7948000,8273920
0.006117,1366002942.618931,7956000,8355840
0.008571,936665499.941664,7932000,8028160
0.006811,1214787843.194832,7956000,8273920
0.006455,1281784663.051898,7960000,8273920
0.007200,1137777777.777778,7960000,8192000
0.006784,1231698113.207547,7956000,8355840
0.006252,1349609724.888036,7984000,8437760
0.009480,864135021.097046,7972000,8192000
0.009054,823362049.922686,7940000,7454720
0.012000,682666666.666667,7956000,8192000
0.012449,585659892.360832,7956000,7290880
0.011659,660475169.397032,7960000,7700480
0.011105,560641152.633949,7956000,6225920
0.008727,929309040.907528,7944000,8110080
0.007378,1143637842.233668,8000000,8437760
0.006058,1392829316.606141,7936000,8437760
0.005475,1541143378.995434,7960000,8437760
0.005069,1632258828.171237,7960000,8273920
0.006135,1375348003.259984,7940000,8437760
0.006891,1200684951.385865,7940000,8273920
0.006423,1326433130.935700,7932000,8519680
0.006530,1229427258.805513,7920000,8028160
0.005576,1527919655.667145,7964000,8519680
0.005807,1467139659.032202,7960000,8519680
0.004316,1917034291.010195,7968000,8273920
0.005884,1447940176.750510,7992000,8519680
0.005961,1429236705.250797,7952000,8519680
0.007223,1168179426.830957,7984000,8437760
0.006784,1231698113.207547,7956000,8355840
0.005165,1633641819.941917,7996000,8437760
0.007191,1127809762.202753,7964000,8110080
0.006101,1329303392.886412,7920000,8110080
0.005608,1416947218.259629,7900000,7946240
0.006103,1302021956.414878,7904000,7946240
0.006775,1184968265.682657,7932000,8028160
0.005725,1459535371.179039,7956000,8355840
0.005529,1511275094.953880,7944000,8355840
0.006099,1356602721.757665,7896000,8273920
0.005591,1435907708.817743,7952000,8028160
0.005800,1412413793.103448,7964000,8192000
0.006653,1280577183.225612,7992000,8519680
0.005818,1393963561.361292,7948000,8110080
0.006524,1293341508.277131,7956000,8437760
0.006153,1384638387.778320,7952000,8519680
0.005900,1402359322.033898,7936000,8273920
0.005333,1520735045.940371,7932000,8110080
0.005979,1329024920.555277,7952000,7946240
0.004807,1772348658.206782,7920000,8519680
0.006078,1374768015.794669,7956000,8355840
0.005333,1566817926.120383,7920000,8355840
0.004115,2070396111.786148,7976000,8519680
0.006019,1374633660.076425,7928000,8273920
0.005346,1593655069.210625,7952000,8519680
0.004769,1786470958.272175,7984000,8519680
0.005553,1519495768.053305,7948000,8437760
0.004961,1717331183.229188,7964000,8519680
0.005475,1541143378.995434,7952000,8437760
0.005800,1412413793.103448,7924000,8192000
0.004237,1952777908.897805,7968000,8273920
0.006040,1356291390.728477,7932000,8192000
0.004932,1710819140.308192,7948000,8437760
0.006019,1374633660.076425,7976000,8273920
0.004807,1772348658.206782,7968000,8519680
0.003961,2150891189.093663,7992000,8519680
0.005623,1471442290.592211,7980000,8273920
