rtt,thput,total_time,total_data
0.003076,2769726918.075422,7940000,8519680
0.002807,3035154969.718561,7972000,8519680
0.003607,2316562240.088717,7936000,8355840
0.003115,2735049759.229534,7968000,8519680
0.003115,2735049759.229534,7960000,8519680
0.003254,2567867240.319607,7952000,8355840
0.003294,2536684881.602914,7948000,8355840
0.003300,2556896969.696970,7940000,8437760
0.003346,2546228332.337119,7936000,8519680
0.003339,2527032045.522612,7944000,8437760
0.003568,2341883408.071749,7928000,8355840
0.003417,2469347380.743342,7960000,8437760
0.003307,2576256425.763532,7940000,8519680
0.003153,2702086901.363780,7964000,8519680
0.003762,2199340776.182881,7932000,8273920
0.003411,2449674582.233949,7932000,8355840
0.003520,2327272727.272727,7912000,8192000
0.003215,2599017107.309487,7948000,8355840
0.003115,2735049759.229534,7952000,8519680
0.003192,2669072681.704261,7964000,8519680
0.003423,2488951212.386796,7952000,8519680
0.003384,2517635933.806147,7928000,8519680
0.003538,2408049745.618994,7952000,8519680
0.003572,2362194848.824188,7944000,8437760
0.003176,2630931989.924433,7988000,8355840
0.002980,2803973154.362416,8000000,8355840
0.003728,2263347639.484979,7936000,8437760
0.003384,2517635933.806147,7936000,8519680
0.003145,2682912559.618442,7952000,8437760
0.003300,2556896969.696970,7980000,8437760
0.004941,1691123254.401943,7935999,8355840
0.004737,1781245514.038421,7943999,8437760
0.005807,1467139659.032202,7947999,8519680
0.006489,1237195253.505933,7943999,8028160
0.004116,2049990281.827017,7939999,8437760
0.006601,1278254809.877291,7919999,8437760
0.005115,1665626588.465298,7959999,8519680
0.005153,1653343683.291287,7975999,8519680
0.005038,1691083763.398174,7991999,8519680
0.006627,1260878225.441376,7939999,8355840
0.006279,1213339703.774486,7915999,7618560
0.004392,1902513661.202186,7967999,8355840
0.005048,1671505546.751189,7967999,8437760
0.004692,1815788576.300085,7939999,8519680
0.006204,1294029658.284977,7915999,8028160
0.005846,1275183031.132398,7939999,7454720
0.005623,1471442290.592211,7943999,8273920
0.005126,1646071010.534530,7963999,8437760
0.004038,2109876176.324913,7999999,8519680
0.005120,1600000000.000000,7955999,8192000
0.004040,2027722772.277228,7967999,8192000
0.005714,1404998249.912496,7959999,8028160
0.005098,1639042761.867399,7931999,8355840
0.005142,1449770517.308440,7943999,7454720
0.005154,1541761738.455569,7967999,7946240
0.005319,1493934950.178605,7963999,7946240
0.004692,1815788576.300085,7967999,8519680
0.004692,1815788576.300085,7971999,8519680
0.004500,1893262222.222222,7931999,8519680
0.004233,1993328608.551855,7971999,8437760
