rtt,thput,total_time,total_data
5.189333,236793.437615,27516000,1228800
24.646000,13295.463767,26884000,327680
6.606000,198413.563427,28304000,1310720
7.398105,210389.011781,28252000,1556480
26.236000,15612.135996,27624000,409600
26.336000,9331.713244,27600000,245760
26.487200,15464.073213,27608000,409600
9.692842,160580.354039,29200000,1556480
9.373263,166055.300059,29100000,1556480
7.583800,216039.452517,29112000,1638400
11.066117,125847.214520,28916000,1392640
25.198285,22757.104303,28180000,573440
10.657555,138358.188159,29468000,1474560
25.493000,12853.724552,28664000,327680
26.114285,21958.862745,28668000,573440
26.286666,18698.453429,28672000,491520
26.319428,21787.707544,28676000,573440
27.020666,18190.521285,28636000,491520
10.765043,175025.775559,30224000,1884160
9.532347,197659.611007,30232000,1884160
7.531652,250165.567926,30224000,1884160
8.432727,213719.713682,30140000,1802240
7.370545,244519.231617,30132000,1802240
8.776869,214673.364727,30148000,1884160
11.054363,163034.269817,30144000,1802240
8.516800,192372.722149,30096000,1638400
9.794000,184014.702879,30080000,1802240
10.333120,198197.640209,31056000,2048000
10.874166,180802.831224,30892000,1966080
27.453600,29839.438179,29828000,819200
27.383600,29915.715976,29812000,819200
27.964000,26365.326849,29724000,737280
11.866833,165678.576584,31288000,1966080
9.569333,179774.285209,31084000,1720320
14.503818,124259.694930,30860000,1802240
27.478000,29812.941262,30044000,819200
27.961333,26367.841619,29976000,737280
28.364000,20217.176703,29924000,573440
28.093777,26243.534289,29932000,737280
27.862400,29401.630872,29928000,819200
12.898814,171476.230295,31316000,2211840
13.492740,163928.156920,31280000,2211840
14.051538,151579.136746,31284000,2129920
27.646400,29631.344407,30236000,819200
27.265000,12018.338529,30172000,327680
27.936727,32255.747067,30104000,901120
14.808888,149358.952543,31676000,2211840
27.696000,8873.483536,30364000,245760
27.572800,14855.219637,30308000,409600
23.615066,208138.313058,40468000,4915200
25.433714,180371.612262,40468000,4587520
24.344813,198534.283258,40460000,4833280
24.524148,180380.578359,40368000,4423680
25.185461,169138.853563,40364000,4259840
31.903900,102708.446303,39256000,3276800
23.038909,195564.816025,40792000,4505600
31.905142,107839.670483,39196000,3440640
27.914769,305203.313701,47024000,8519680
28.178723,273272.852003,46964000,7700480
28.468252,273371.192583,47156000,7782400
26.258066,187188.195810,47104000,4915200
30.098787,269448.732270,47192000,8110080
29.051067,290445.786380,47144000,8437760
29.687800,165562.958522,47136000,4915200
26.968266,182258.659122,47116000,4915200
29.305320,287925.878305,47352000,8437760
9.132761,188368.008316,47224000,1720320
8.960909,201122.453090,47220000,1802240
25.104000,195793.499044,47220000,4915200
29.685010,273204.556778,47316000,8110080
29.641520,276369.093083,47252000,8192000
29.603456,285026.180727,47252000,8437760
29.853836,268915.525630,47248000,8028160
28.234303,191494.721864,47252000,5406720
29.839884,285513.174247,47356000,8519680
13.507230,157687.401488,47328000,2129920
25.694814,172162.367083,47336000,4423680
30.181882,276849.535095,47336000,8355840
30.217171,268393.093450,47432000,8110080
30.669000,277794.515635,47288000,8519680
31.109224,258063.653404,47300000,8028160
34.758000,245114.218309,47016000,8519680
35.011269,243341.079696,47020000,8519680
35.614597,223117.504320,46992000,7946240
35.647216,222913.340554,46968000,7946240
35.630909,227613.614909,46968000,8110080
35.767381,222164.435243,46920000,7946240
35.941810,216527.770861,46916000,7782400
35.865833,219270.524122,46916000,7864320
35.796444,226561.051707,46904000,8110080
0.252000,325079.365079,252000,81920
5.792000,183867.403315,25316000,1064960
6.652000,49260.372820,24800000,327680
8.158666,30122.571509,24764000,245760
16.032000,40878.243513,24772000,655360
20.596666,23864.056445,24748000,491520
18.913500,34650.382002,25128000,655360
21.728000,30162.002946,26200000,655360
2.764666,355572.788901,27568000,983040
7.543200,217202.248383,27568000,1638400
8.172952,210489.429034,27564000,1720320
3.796000,323709.167545,27556000,1228800
9.903400,165438.132359,27360000,1638400
4.144000,237220.077220,27352000,983040
9.864000,124574.209246,27324000,1228800
7.275529,191414.260049,27328000,1392640
16.170000,121588.126160,31068000,1966080
22.608600,72467.998903,30488000,1638400
24.428500,53655.361565,30492000,1310720
23.658588,58864.037025,30464000,1392640
24.466823,56919.527313,30468000,1392640
25.253500,51902.508563,30492000,1310720
25.092222,58765.620677,30488000,1474560
14.392242,187834.529186,31824000,2703360
14.617571,156917.999577,31824000,2293760
15.420000,154064.850843,31832000,2375680
14.748375,177744.327765,31780000,2621440
15.156827,156739.929802,31524000,2375680
15.760960,129941.323371,31524000,2048000
15.649185,141338.989858,31524000,2211840
16.465904,104477.713462,31520000,1720320
29.285941,288116.403704,51235999,8437760
30.585252,265163.092330,51195999,8110080
30.880530,259974.812608,51199999,8028160
30.761842,237010.514520,51195999,7290880
30.760697,229029.920876,51191999,7045120
30.989562,229981.953278,51179999,7127040
15.138705,183984.032980,51339999,2785280
29.604776,285013.472151,51339999,8437760
14.635066,167925.447005,51347999,2457600
31.125957,252661.147093,51379999,7864320
29.483807,288961.327145,51343999,8519680
30.242890,273582.319679,51299999,8273920
32.116123,247422.143700,51107999,7946240
29.896615,284971.392246,51483999,8519680
29.945961,284501.806437,51535999,8519680
31.443372,265742.490977,51527999,8355840
31.521332,265085.244494,51815999,8355840
17.982142,127557.662485,51391999,2293760
31.832775,252197.931220,51655999,8028160
32.595959,251319.496383,51707999,8192000
31.990252,263760.347996,51683999,8437760
31.924038,264307.416249,51687999,8437760
32.868519,249235.446234,51695999,8192000
32.111880,257659.159165,51683999,8273920
32.497919,252077.679189,51675999,8192000
32.391365,255435.978076,51679999,8273920
32.888767,246591.184157,51683999,8110080
32.066156,260581.280775,51679999,8355840
32.152627,259880.475707,51683999,8355840
32.114096,262743.189159,51747999,8437760
32.497346,254602.945114,51727999,8273920
33.152697,212505.184721,51739999,7045120
32.180776,262198.773578,51735999,8437760
21.459466,114522.887009,51735999,2457600
32.451883,260008.332953,51723999,8437760
32.224268,264387.076225,51711999,8519680
32.963676,246030.812826,51779999,8110080
35.156038,242339.025803,51667999,8519680
35.650135,236682.413685,51671999,8437760
35.507768,239938.483320,51679999,8519680
36.085176,231558.798549,51671999,8355840
35.566268,239543.828439,51671999,8519680
35.585076,239417.220860,51667999,8519680
36.226484,232916.890306,51643999,8437760
36.742060,220730.138702,51647999,8110080
36.076730,236154.440827,51639999,8519680
36.012310,234302.103919,51695999,8437760
35.989576,236726.323200,51651999,8519680
36.046422,236353.000584,51643999,8519680
36.377230,234203.648821,51687999,8519680
36.096384,236025.857881,51647999,8519680
36.103230,235981.101968,51643999,8519680
36.528191,233235.749342,51655999,8519680
36.111807,235925.053543,51647999,8519680
36.846732,224549.628987,51659999,8273920
36.869860,224408.771826,51655999,8273920
36.668154,230111.393118,51651999,8437760
