rtt,thput,total_time,total_data
0.006040,1329165562.913907,7944000,8028160
0.006383,1270574964.750118,7940000,8110080
0.005576,1527919655.667145,7960000,8519680
0.005269,1616944391.725185,7960000,8519680
0.004692,1815788576.300085,7936000,8519680
0.006153,1384638387.778320,8016000,8519680
0.005525,1438233484.162896,7944000,7946240
0.004923,1730587040.422507,7960000,8519680
0.004745,1760977871.443625,7956000,8355840
0.004673,1770579927.241601,7932000,8273920
0.005069,1632258828.171237,7940000,8273920
0.006360,1288050314.465409,7940000,8192000
0.004571,1756324655.436447,7960000,8028160
0.005019,1664841601.912732,7956000,8355840
0.005617,1370923980.772655,7924000,7700480
0.005436,1552200147.167035,7948000,8437760
0.005553,1519495768.053305,7948000,8437760
0.004862,1718601398.601399,7944000,8355840
0.005048,1671505546.751189,7932000,8437760
0.005320,1586045112.781955,7968000,8437760
0.004784,1746622073.578595,7932000,8355840
0.004950,1671498989.898990,7920000,8273920
0.005183,1548940767.895041,7940000,8028160
0.004612,1740711188.204684,7960000,8028160
0.005000,1703936000.000000,7952000,8519680
0.006526,1192522218.817039,7944000,7782400
0.005450,1533181651.376147,7928000,8355840
0.005803,1439917284.163364,7940000,8355840
0.006061,1311044382.115162,7924000,7946240
0.005087,1658690780.420680,7960000,8437760
0.006185,1284759902.991107,7936000,7946240
0.006303,1286701570.680628,7944000,8110080
0.005708,1478234057.463209,7976000,8437760
0.005188,1594818812.644564,7952000,8273920
0.005663,1461048914.003179,7952000,8273920
0.005115,1665626588.465298,7924000,8519680
0.004752,1741144781.144781,7956000,8273920
0.004720,1735593220.338983,7972000,8192000
0.005240,1563358778.625954,7972000,8192000
0.004823,1732498444.951275,7996000,8355840
0.005153,1653343683.291287,7936000,8519680
0.005692,1496781447.645819,7928000,8519680
0.005725,1459535371.179039,7924000,8355840
0.005126,1646071010.534530,7916000,8437760
0.005941,1420259215.620266,7880000,8437760
0.004313,1937361465.337352,7936000,8355840
0.005898,1375055951.169888,7928000,8110080
0.005864,1438908594.815825,7976000,8437760
0.005436,1552200147.167035,7972000,8437760
0.005454,1486996699.669967,7920000,8110080
0.005320,1586045112.781955,7964000,8437760
0.004313,1937361465.337352,7952000,8355840
0.004776,1766700167.504188,7960000,8437760
0.005346,1593655069.210625,7972000,8519680
0.004784,1746622073.578595,7916000,8355840
0.004160,1969230769.230769,7932000,8192000
0.004423,1926222021.252544,7940000,8519680
0.005269,1616944391.725185,7972000,8519680
0.005048,1671505546.751189,7952000,8437760
0.004461,1909813943.062094,7948000,8519680
0.005398,1563127084.105224,7940000,8437760
0.004961,1717331183.229188,7936000,8519680
0.004466,1889332736.229288,7932000,8437760
0.004666,1790792970.424346,7972000,8355840
0.004392,1902513661.202186,7948000,8355840
0.004745,1760977871.443625,7952000,8355840
0.004582,1841501527.717154,7956000,8437760
0.004893,1724455344.369508,7948000,8437760
0.004784,1746622073.578595,7972000,8355840
0.004673,1770579927.241601,7936000,8273920
0.004720,1735593220.338983,7936000,8192000
0.004692,1815788576.300085,7976000,8519680
0.004237,1952777908.897805,7940000,8273920
0.004594,1801027427.078799,7964000,8273920
0.004470,1869315436.241611,7924000,8355840
0.004646,1745604821.351700,7952000,8110080
0.004705,1775948990.435707,7944000,8355840
0.004076,2090206084.396467,7944000,8519680
0.004039,2048507056.202030,7924000,8273920
0.004582,1841501527.717154,7960000,8437760
