rtt,thput,total_time,total_data
0.082666,2972927.201026,384000,245760
14.118999,23208.444168,29863999,327680
3.446117,404118.606536,32027999,1392640
12.513332,176758.676266,31583999,2211840
13.903076,76598.876393,31219999,1064960
12.534999,182988.446988,32131999,2293760
12.114713,189336.718088,32651999,2293760
15.246499,42984.294296,31655999,655360
9.281272,194180.280462,32939999,1802240
12.885404,235230.498012,33295999,3031040
11.936153,178442.752870,33123999,2129920
11.837428,96885.911365,32363999,1146880
20.287399,80759.490164,32187999,1638400
13.565683,114736.574635,33215999,1556480
18.349738,102680.485138,32663999,1884160
20.395272,44182.789031,32511999,901120
23.914856,71935.202119,32511999,1720320
15.654879,130821.835161,33587999,2048000
24.440841,127367.139290,39331999,3112960
23.969293,116202.008962,39331999,2785280
26.316624,99611.561118,39167999,2621440
28.983702,76313.232864,39171999,2211840
29.311359,69870.523574,39199999,2048000
27.900749,93955.900610,39183999,2621440
18.489948,172790.101952,40639999,3194880
20.000951,172023.820267,40631999,3440640
20.863627,168837.374249,40651999,3522560
19.574170,146478.752356,40647999,2867200
21.515157,144686.836354,40535999,3112960
19.545881,213749.382798,40531999,4177920
18.073188,167709.205482,40535999,3031040
20.854170,137488.089912,40519999,2867200
17.904487,187590.965326,40515999,3358720
21.651042,174047.974227,40303999,3768320
34.964653,128861.567710,48931999,4505600
33.673585,141100.509494,48931999,4751360
35.064092,100460.607963,48935999,3522560
33.854865,145184.451334,48947999,4915200
28.038793,213281.648750,50399999,5980160
28.103999,209871.911823,50419999,5898240
30.432584,110365.915691,50407999,3358720
28.801225,213324.259645,50447999,6144000
26.279713,174565.072305,50335999,4587520
27.931679,146643.529736,50339999,4096000
26.734372,180788.985804,50091999,4833280
27.790101,229929.355061,50331999,6389760
31.842729,162076.560712,49519999,5160960
31.609940,176228.110525,49531999,5570560
34.739359,117906.608467,49519999,4096000
33.859999,130646.194053,49523999,4423680
33.522332,146624.644133,49347999,4915200
32.804773,154826.250436,49539999,5079040
36.446508,114631.558118,49355999,4177920
33.140824,155728.173808,49355999,5160960
32.991691,161398.213871,49351999,5324800
33.645121,138785.055937,49355999,4669440
29.483422,288965.100455,54583999,8519680
31.530693,254614.131063,54675999,8028160
34.499999,197082.904263,54639999,6799360
33.455103,164059.874513,54651999,5488640
33.084985,180751.479863,54643999,5980160
31.504265,234025.456553,54551999,7372800
32.205572,226385.670157,54523999,7290880
31.356726,258639.246967,54707999,8110080
30.605086,275697.967325,54883999,8437760
31.377860,263686.561161,54875999,8273920
31.533136,246800.698795,54831999,7782400
28.302928,205502.413037,54827999,5816320
32.099799,255204.090219,54999999,8192000
27.152740,162918.364776,54831999,4423680
32.114587,260188.306329,54859999,8355840
31.286756,269691.111472,54903999,8437760
27.871183,144022.591363,54859999,4014080
32.631144,258579.962750,54843999,8437760
33.040665,252895.636332,54895999,8355840
35.100091,203049.046226,54895999,7127040
35.966537,236877.962424,54687999,8519680
36.422155,229416.408776,54731999,8355840
37.269550,215408.020757,54675999,8028160
37.311306,228340.439222,54619999,8519680
38.045591,221780.232038,54571999,8437760
33.862465,145151.866528,54567999,4915200
38.972335,199690.370105,54563999,7782400
38.062430,219529.861861,54571999,8355840
40.433154,182345.408919,54619999,7372800
37.733537,225785.353756,54611999,8519680
38.716077,215823.519516,54607999,8355840
39.044672,211909.066620,54607999,8273920
39.016040,203665.979428,54603999,7946240
39.424672,197399.232643,54595999,7782400
17.041332,14421.407904,26555999,245760
12.985999,25233.330143,26511999,327680
13.957332,35215.899428,26863999,491520
9.256666,53099.031552,27255999,491520
8.708399,94070.104046,27451999,819200
9.269142,123730.977473,27863999,1146880
6.911999,59259.267833,27987999,409600
11.018999,89213.185336,28251999,983040
13.392999,24466.514184,28251999,327680
8.802666,111675.258382,28663999,983040
21.884665,22459.562438,28519999,491520
12.095999,60952.385991,28911999,737280
19.798499,33101.499260,28759999,655360
9.536444,77311.836571,29199999,737280
11.744571,48825.963928,29255999,573440
14.895635,60495.574710,28915999,901120
10.979999,96990.901365,29415999,1064960
13.845666,70999.834894,29279999,983040
11.245066,109274.592074,29459999,1228800
14.871732,82626.556207,29339999,1228800
13.385332,55081.188872,29411999,737280
12.532470,111122.548069,29635999,1392640
14.223999,51833.524454,29435999,737280
11.268799,72696.300644,29367999,819200
22.169332,22171.168712,29683999,491520
16.792614,63418.357618,29467999,1064960
10.698399,38286.102435,29683999,409600
11.632249,112679.843769,29823999,1310720
15.939666,61672.559513,29647999,983040
17.110181,52665.719901,29631999,901120
13.884614,76700.727870,30059999,1064960
14.891777,99018.404587,29915999,1474560
16.359999,75110.029041,29763999,1228800
11.797881,118041.536442,30159999,1392640
16.605110,88801.579755,29903999,1474560
15.380443,95872.401075,30031999,1474560
13.654666,35996.486476,30011999,491520
13.582999,96497.099057,30131999,1310720
13.175477,143005.069190,30227999,1884160
21.386399,19152.359404,29955999,409600
13.102181,137552.671574,30171999,1802240
17.429411,79901.724734,30031999,1392640
16.706799,98067.858481,30311999,1638400
19.879332,49450.353764,29891999,983040
14.158832,138858.911526,30315999,1966080
15.430086,122109.494399,30447999,1884160
14.945199,109627.178601,30343999,1638400
17.971399,91167.081650,30167999,1638400
14.667428,78192.304745,30139999,1146880
17.691293,78718.949485,30127999,1392640
19.986399,61481.810705,30063999,1228800
13.865564,135887.728765,30555999,1884160
14.532181,124017.172646,30435999,1802240
18.855999,21722.529790,30263999,409600
19.043999,64524.262997,30263999,1228800
18.987110,77661.107983,30207999,1474560
18.566285,92658.278164,30471999,1720320
