rtt,thput,total_time,total_data
0.006653,1280577183.225612,7908000,8519680
0.005961,1429236705.250797,7972000,8519680
0.005346,1593655069.210625,7960000,8519680
0.005000,1703936000.000000,7940000,8519680
0.005880,1393197278.911565,7944000,8192000
0.004730,1801200845.665962,7968000,8519680
0.005372,1555443037.974684,7924000,8355840
0.005137,1626599182.402180,7948000,8355840
0.005126,1646071010.534530,7952000,8437760
0.006495,1273890685.142417,7944000,8273920
0.006769,1101302998.965874,7924000,7454720
0.005818,1393963561.361292,7932000,8110080
0.004910,1685116089.613034,7960000,8273920
0.005692,1496781447.645819,7972000,8519680
0.004823,1732498444.951275,7960000,8355840
0.006101,1329303392.886412,7916000,8110080
0.004946,1540347755.762232,7944000,7618560
0.004560,1796491228.070175,7960000,8192000
0.005842,1248010955.152345,7952000,7290880
0.004871,1698608088.688154,7952000,8273920
0.004926,1579861956.963053,7952000,7782400
0.005386,1536190122.539918,7964000,8273920
0.005866,1256870098.874872,7936000,7372800
0.004903,1553856822.353661,7948000,7618560
0.005171,1568377489.847225,7972000,8110080
0.005131,1580604170.726954,7960000,8110080
0.004352,1920000000.000000,7972000,8355840
0.006000,1365333333.333333,7920000,8192000
0.005504,1503255813.953488,7936000,8273920
0.005557,1400467878.351629,7952000,7782400
0.005083,1547180798.740901,7956000,7864320
0.004313,1937361465.337352,7968000,8355840
0.004633,1785866609.108569,7972000,8273920
0.004640,1765517241.379310,7968000,8192000
0.004711,1565018042.878370,7956000,7372800
0.004349,1940160956.541734,8000000,8437760
0.005183,1548940767.895041,7980000,8028160
0.004554,1816846728.151076,7984000,8273920
0.005203,1621710551.604843,7976000,8437760
0.004378,1777615349.474646,7976000,7782400
0.006040,1329165562.913907,7891999,8028160
0.004307,1978100766.194567,7943999,8519680
0.004504,1873392539.964476,7919999,8437760
0.004582,1841501527.717154,7947999,8437760
0.004666,1790792970.424346,7939999,8355840
0.004356,1899430670.339761,7951999,8273920
0.004155,2030748495.788207,7971999,8437760
0.005148,1607210567.210567,7931999,8273920
0.005080,1612598425.196850,7959999,8192000
0.003568,2341883408.071749,7987999,8355840
0.004423,1926222021.252544,7935999,8519680
0.003844,2195046826.222684,7939999,8437760
0.004543,1857310147.479639,7935999,8437760
0.003764,2219936238.044633,7939999,8355840
0.005120,1600000000.000000,7919999,8192000
0.003920,2089795918.367347,7923999,8192000
0.004582,1841501527.717154,7955999,8437760
0.004307,1978100766.194567,7955999,8519680
0.004000,2068480000.000000,7963999,8273920
0.004594,1801027427.078799,7943999,8273920
0.003961,2130209543.044686,7931999,8437760
0.003300,2556896969.696970,7967999,8437760
0.003805,2217545335.085414,7943999,8437760
0.004291,1832747611.279422,7935999,7864320
0.004823,1732498444.951275,7911999,8355840
0.004237,1952777908.897805,7947999,8273920
0.004346,1960349746.893695,7939999,8519680
0.004233,1993328608.551855,7939999,8437760
0.004196,1991382268.827455,7955999,8355840
0.003923,2171725720.112159,7931999,8519680
0.004807,1772348658.206782,7947999,8519680
0.003683,2246516426.825957,7975999,8273920
0.004640,1765517241.379310,7927999,8192000
0.003319,2468213317.264236,7979999,8192000
0.004310,1957716937.354989,7967999,8437760
0.004618,1720710264.183629,7931999,7946240
0.004680,1750427350.427350,7955999,8192000
0.004627,1805887183.920467,7983999,8355840
0.004514,1832946389.011963,7931999,8273920
0.003643,2271183090.859182,8003999,8273920
