rtt,thput,total_time,total_data
0.004356,1899430670.339761,7932000,8273920
0.005288,1394251134.644478,7908000,7372800
0.003650,2311715068.493151,7956000,8437760
0.004115,2070396111.786148,7948000,8519680
0.004038,2089588905.398712,7980000,8437760
0.004349,1940160956.541734,7928000,8437760
0.004583,1715976434.649793,7900000,7864320
0.004536,1751816578.483245,7940000,7946240
0.004680,1645401709.401709,7948000,7700480
0.004589,1695881455.654827,7940000,7782400
0.004484,1808670829.616414,7932000,8110080
0.004615,1846084507.042253,8000000,8519680
0.004192,2032366412.213740,7936000,8519680
0.004750,1655646315.789474,7944000,7864320
0.004857,1652905085.443689,7960000,8028160
0.004349,1940160956.541734,7952000,8437760
0.004769,1786470958.272175,7972000,8519680
0.004470,1869315436.241611,7968000,8355840
0.004752,1741144781.144781,7932000,8273920
0.003846,2215205408.216329,7980000,8519680
0.003846,2215205408.216329,7992000,8519680
0.004039,2068789304.283238,7960000,8355840
0.004800,1621333333.333333,7956000,7782400
0.005440,1505882352.941176,7968000,8192000
0.004473,1703232729.711603,7940000,7618560
0.003490,2394223495.702006,7976000,8355840
0.004118,2009208353.569694,7988000,8273920
0.004800,1621333333.333333,7952000,7782400
0.004115,2070396111.786148,7972000,8519680
0.004077,2069600196.222713,7952000,8437760
0.004461,1909813943.062094,7932000,8519680
0.004808,1686788685.524127,7932000,8110080
0.003807,2237898607.827686,7940000,8519680
0.004116,2049990281.827017,7952000,8437760
0.004384,1943357664.233577,7920000,8519680
0.004979,1612404097.208275,7916000,8028160
0.004875,1613193846.153846,7928000,7864320
0.004320,1896296296.296296,7948000,8192000
0.003922,2151392146.863845,7956000,8437760
0.003807,2237898607.827686,7976000,8519680
0.004000,2129920000.000000,7980000,8519680
0.003529,2367764239.161235,7980000,8355840
0.004121,1967988352.341665,7932000,8110080
0.005020,1599235059.760956,7952000,8028160
0.003883,2173000257.532835,7964000,8437760
0.004240,1932075471.698113,7968000,8192000
0.004082,1946653601.175894,7928000,7946240
0.004115,2070396111.786148,7984000,8519680
0.004514,1832946389.011963,7932000,8273920
0.003920,2089795918.367347,7964000,8192000
0.004504,1873392539.964476,7936000,8437760
0.005086,1481840346.047975,7936000,7536640
0.004543,1857310147.479639,7944000,8437760
0.004077,2069600196.222713,7968000,8437760
0.004040,1987168316.831683,7956000,8028160
0.004198,1970919485.469271,7964000,8273920
0.003568,2341883408.071749,7940000,8355840
0.004038,2109876176.324913,7964000,8519680
0.004416,1780869565.217391,7976000,7864320
0.003805,2217545335.085414,7948000,8437760
