rtt,thput,total_time,total_data
2.287063,1683486.637666,12848000,3850240
2.390057,2399273.322770,14315999,5734400
3.040054,1967122.952421,14647999,5980160
3.122933,1967381.304690,15075999,6144000
3.439593,1405189.509340,13996000,4833280
2.767729,2190272.241249,15095999,6062080
3.323372,1257132.815706,14072000,4177920
3.078666,1117574.949670,14020000,3440640
2.269125,2310529.389082,15219999,5242880
2.236000,2308121.645796,15215999,5160960
3.147684,1977936.794164,15199999,6225920
3.325722,1773521.659357,15011999,5898240
3.787545,951666.580859,14208000,3604480
3.877754,1204160.965342,14168000,4669440
4.747474,1708293.715774,18967999,8110080
4.735073,1418656.058734,18975999,6717440
4.533274,1644445.052296,18971999,7454720
4.943466,1491423.224110,18971999,7372800
5.009855,1586121.754023,18967999,7946240
4.512232,1561338.158144,18971999,7045120
4.914000,1400341.880342,18963999,6881280
4.768202,1700867.538749,18955999,8110080
4.592800,1516112.175579,18959999,6963200
5.045359,1672380.498593,19059999,8437760
4.775482,1458114.594506,19023999,6963200
4.696131,1587417.386781,19027999,7454720
5.108807,1667645.694973,19067999,8519680
5.114730,1665714.514745,19099999,8519680
4.862698,1398269.026783,18963999,6799360
4.979146,1464283.232506,18967999,7290880
5.135098,1627201.661974,19011999,8355840
5.210625,1509285.354444,18971999,7864320
4.732923,1350066.333215,18967999,6389760
5.267191,1461970.906314,18963999,7700480
4.802070,1450041.336340,18963999,6963200
5.393393,1351816.936018,18967999,7290880
5.336000,1258890.554723,18963999,6717440
2.579563,1746652.436866,18963999,4505600
5.180920,1581186.353003,18951999,8192000
5.634241,1323109.891820,18967999,7454720
5.512291,1426688.104819,18963999,7864320
2.911500,1800748.754937,19007999,5242880
5.268412,1508279.914327,19011999,7946240
5.440621,1550881.783532,18991999,8437760
5.362585,1512345.258863,19003999,8110080
5.209869,1446608.350421,18991999,7536640
5.280240,1551444.631305,19023999,8192000
4.769142,1442875.888367,19007999,6881280
2.480912,1882146.565457,19007999,4669440
4.860470,1432618.656220,19003999,6963200
5.840318,1234343.746351,19011999,7208960
3.935937,1332053.841309,18480000,5242880
6.735860,1045912.474428,18512000,7045120
6.573906,1071679.455106,18516000,7045120
6.687354,1139248.797058,18520000,7618560
6.354021,1199013.978707,18480000,7618560
6.708303,964726.846715,18476000,6471680
6.397414,1267712.234975,18492000,8110080
6.014390,1116894.647670,18488000,6717440
6.546418,1076179.370153,18484000,7045120
6.571223,1284047.124865,18468000,8437760
6.422640,1275487.961337,18524000,8192000
6.390252,1320411.151235,18556000,8437760
6.633200,1234999.698486,18492000,8192000
6.569742,1259398.009846,18480000,8273920
6.708731,1001298.159071,18528000,6717440
6.417333,1110592.203958,18468000,7127040
6.397462,1190872.255279,18484000,7618560
6.675325,1092213.487733,18468000,7290880
6.261086,1203727.276706,18500000,7536640
2.334666,1263187.111133,13524000,2949120
3.811186,1268182.660201,15124000,4833280
4.224186,833902.673793,14148000,3522560
4.159540,1201363.612323,15392000,4997120
3.750866,1310417.380946,15772000,4915200
4.256253,1212559.497755,15744000,5160960
3.777473,1236127.961735,15580000,4669440
3.788489,1059546.431308,15584000,4014080
4.200123,1267772.396189,15928000,5324800
4.242000,965582.272513,15688000,4096000
2.705904,1271530.697320,15692000,3440640
5.420916,725368.185008,14860000,3932160
4.357442,1146801.265513,15888000,4997120
4.976355,740783.163581,15064000,3686400
6.962231,1117802.612410,22175999,7782400
7.149999,1191563.803016,22243999,8519680
7.269333,1014233.355385,22203999,7372800
7.278533,1012951.373580,22199999,7372800
7.442197,781532.657628,22199999,5816320
7.499233,1026835.677729,22167999,7700480
7.407456,1139090.127569,22279999,8437760
1.618941,1720433.295593,22259999,2785280
6.854835,944104.416809,22255999,6471680
7.248089,1005903.763047,22251999,7290880
8.308354,778936.477671,22243999,6471680
7.909569,818208.931485,22243999,6471680
7.324479,1118441.325315,22243999,8192000
7.275216,1092234.237444,22223999,7946240
7.563223,1115630.201569,22323999,8437760
7.110877,944671.100344,22295999,6717440
4.422399,1018813.544413,22279999,4505600
7.558759,1083775.789121,22275999,8192000
7.010025,899831.313012,22275999,6307840
7.764050,833544.348632,22275999,6471680
7.475999,1008111.424306,22275999,7536640
7.810444,943966.821861,22271999,7372800
7.480893,1029353.046488,22287999,7700480
7.763254,1076332.166898,22255999,8355840
8.306578,749516.828711,22259999,6225920
8.002977,921257.177173,22259999,7372800
7.865188,1051967.225704,22347999,8273920
7.877861,1050274.941383,22263999,8273920
8.073024,832084.730579,22267999,6717440
7.576519,832551.201944,22267999,6307840
8.063948,792386.062013,22267999,6389760
7.912367,1014634.432402,22263999,8028160
7.878729,883797.373917,22259999,6963200
8.142320,814942.178642,22263999,6635520
8.882204,719389.016510,22259999,6389760
8.559863,842181.703142,22259999,7208960
8.745904,786800.312466,22259999,6881280
7.739960,1068987.436628,22247999,8273920
8.096399,809446.273584,22255999,6553600
8.091265,992200.848693,22267999,8028160
3.770695,999370.142639,22255999,3768320
7.693552,905069.595942,22247999,6963200
7.884119,1039050.780436,22271999,8192000
8.166717,782414.769607,22263999,6389760
8.101921,778561.035093,22231999,6307840
8.580999,801920.615537,22251999,6881280
8.180641,811124.702820,22267999,6635520
7.824282,1036527.057690,22239999,8110080
9.295845,916504.094033,21603999,8519680
10.206139,690282.583845,21603999,7045120
10.191947,618904.317301,21575999,6307840
9.266173,813349.804714,21607999,7536640
10.189130,739674.535510,21603999,7536640
10.293897,620732.847822,21599999,6389760
9.397936,828096.722514,21599999,7782400
9.610917,724509.430266,21599999,6963200
