478
488
480
462
450
472
453
458
461
475
492
383
385
385
378
455
455
454
464
459
453
450
453
499
465
465
473
457
459
463
442
468
502
434
459
459
453
462
463
456
494
384
390
381
387
482
448
386
383
389
384
437
454
459
464
452
455
456
465
506
424
467
472
456
465
505
464
459
473
467
464
454
494
437
462
466
467
473
461
487
458
473
466
463
462
458
499
461
466
464
461
474
498
469
457
468
468
595
508
430
445
437
446
459
433
461
462
455
469
470
509
462
470
466
463
472
464
493
466
460
466
464
490
477
469
462
463
447
448
492
467
468
464
440
432
456
534
489
467
470
457
463
467
494
462
420
465
465
483
463
464
459
464
469
459
475
457
461
463
474
466
465
468
467
466
460
491
467
469
459
467
451
461
473
467
468
461
460
495
469
462
464
465
458
466
463
466
472
457
460
489
457
461
465
473
460
474
464
459
464
466
460
486
463
457
457
465
470
458
465
466
458
460
461
520
464
469
474
465
478
488
460
474
455
469
458
461
459
472
458
467
471
484
455
465
462
466
468
463
493
459
458
474
469
461
501
463
459
462
457
463
463
465
472
470
463
201
218
200
486
462
479
189
469
463
459
497
454
457
467
465
387
399
409
390
454
464
471
468
476
496
466
469
291
300
287
289
186
191
198
185
192
185
194
187
191
189
186
189
200
193
213
205
465
458
464
453
467
449
475
382
383
462
458
437
443
435
466
458
461
467
460
481
382
379
464
475
399
382
466
458
456
377
389
379
391
392
382
386
463
449
455
453
456
390
391
381
393
383
383
393
459
461
458
462
463
470
459
437
389
456
462
457
466
460
384
458
457
462
465
451
389
449
462
387
384
375
459
461
455
446
464
384
464
455
462
454
462
496
377
458
459
461
459
477
425
463
463
452
459
457
477
380
391
380
392
389
380
392
465
451
439
385
462
456
457
459
389
387
440
462
450
452
457
454
372
454
461
387
382
384
463
453
465
454
458
470
393
462
462
460
452
443
381
452
459
391
384
386
463
463
455
463
467
470
389
458
454
461
464
436
375
460
452
457
447
464
395
463
456
456
457
455
398
453
452
466
462
454
387
469
453
462
461
437
384
466
459
451
474
457
377
465
463
384
394
383
460
