rtt,thput,total_time,total_data
1.103550,445398939.785239,4776000,491520000
1.155370,425422159.135169,4596000,491520000
1.676608,293163339.313662,6196000,491520000
1.252065,392567478.525476,5235999,491520000
1.038187,473440719.253853,4320000,491520000
1.193264,411912200.485391,4772000,491520000
1.174490,418496538.923277,4796000,491520000
1.364148,360312810.633450,5172000,491520000
1.807042,272002532.315242,6148000,491520000
1.041849,471776620.220397,4232000,491520000
1.042796,471348183.153752,4267999,491520000
1.062086,462787382.566007,4480000,491520000
2.178545,225618474.715923,6552000,491520000
1.020880,481466969.673223,4196000,491520000
1.015530,484003426.782074,4168000,491520000
1.020181,481796857.616443,4248000,491520000
