rtt,thput,total_time,total_data
0.004481,109689801383.619736,12232000,491520000
0.004502,109178143047.534424,12328000,491520000
0.003613,136042070301.688354,13839999,491520000
0.004462,110156880322.725235,12232000,491520000
0.004477,109787804333.258881,12296000,491520000
0.003529,139280249362.425629,13624000,491520000
0.003524,139477866061.294006,14047999,491520000
0.003674,133783342406.096893,13596000,491520000
0.004452,110404312668.463608,12260000,491520000
0.004482,109665327978.580994,12316000,491520000
0.004456,110305206463.195694,12608000,491520000
0.003594,136761268781.302170,14108000,491520000
0.004521,108719309887.193100,12316000,491520000
0.003585,137104602510.460251,14123999,491520000
0.004496,109323843416.370102,12280000,491520000
0.004539,108288169200.264389,12372000,491520000
