rtt,thput,total_time,total_data
0.131185,3746769828.867630,4376000,491520000
0.179557,2737403721.380954,4700000,491520000
0.176164,2790127381.303785,4307999,491520000
0.158961,3092079189.235096,4464000,491520000
0.144148,3409828787.079946,4280000,491520000
0.149112,3296314179.945276,4344000,491520000
0.319158,1540052262.515744,5164000,491520000
0.181085,2714305436.673386,4392000,491520000
0.182889,2687531781.572429,4428000,491520000
0.150912,3256997455.470738,4276000,491520000
0.308972,1590823763.965667,4591999,491520000
0.163806,3000622687.813633,4496000,491520000
0.140828,3490215014.059704,4368000,491520000
0.138556,3547446519.818701,4344000,491520000
0.209068,2351005414.506285,4808000,491520000
0.148417,3311750001.684443,4284000,491520000
