rtt,thput,total_time,total_data
0.021768,22579933847.850056,4588000,491520000
0.035973,13663581019.097658,4948000,491520000
0.075296,6527836804.079898,4744000,491520000
0.337740,1455320660.863386,6600000,491520000
0.020521,23952049120.413235,4760000,491520000
0.112912,4353124557.177271,5092000,491520000
0.028788,17073780741.975822,4536000,491520000
0.045064,10907154269.483402,5080000,491520000
0.339012,1449860181.940462,6560000,491520000
0.147739,3326948199.189110,5812000,491520000
0.010300,47720388349.514565,4332000,491520000
0.186788,2631432426.065914,6012000,491520000
0.036252,13558424362.793777,4608000,491520000
0.034919,14076004467.481888,4672000,491520000
0.011622,42292204439.855446,4320000,491520000
0.033466,14687145162.254227,4396000,491520000
