rtt,thput,total_time,total_data
0.775502,633808810.293204,4232000,491520000
0.777456,632215842.439958,4216000,491520000
1.128189,435671682.670191,4603999,491520000
0.895590,548822563.896426,4476000,491520000
1.111044,442394720.641127,4688000,491520000
0.906500,542217319.360177,4292000,491520000
0.866962,566945264.036947,4504000,491520000
2.180972,225367404.991903,6592000,491520000
0.995602,493691254.135689,4540000,491520000
1.861747,264010093.745283,6275999,491520000
1.454451,337941945.105060,6128000,491520000
1.006746,488226424.540053,4916000,491520000
0.614821,799452198.282102,4276000,491520000
0.724127,678775960.570452,4380000,491520000
1.152063,426643334.609305,4816000,491520000
0.852228,576747067.686112,4236000,491520000
