rtt,thput,total_time,total_data
0.559797,878032572.521825,5039999,491520000
0.408690,1202671951.846143,4432000,491520000
0.203662,2413410454.576701,4256000,491520000
0.312142,1574667939.591596,4436000,491520000
0.852816,576349411.830922,4616000,491520000
0.635032,774008238.954887,4516000,491520000
1.121248,438368674.905106,6012000,491520000
0.945775,519700774.497106,5855999,491520000
0.505562,972224969.439950,4540000,491520000
0.168830,2911330924.598709,4248000,491520000
0.738100,665926026.283701,5408000,491520000
0.213316,2304187215.211236,4280000,491520000
0.187740,2618088846.276766,4296000,491520000
1.007748,487740982.864764,4648000,491520000
0.844242,582202733.339493,5828000,491520000
0.184522,2663747412.232688,4255999,491520000
